P/bar	ice12111	iceXI	iceII	iceIX	iceXIII	iceXIV	iceXV	iceLTA	iceMAR	iceNON	icei	ice0	iceACO	iceBSV	iceDOH	ice11215848	ice12232449	ice14427301	ice15124949650	ice1532155471	ice16927915	ice17625256	ice20228176	ice533726600	ice582511	ice6128842	ice6721563	ice8421419	icePCOD8007225	icePCOD8036144	icePCOD8047078	icePCOD8047931	icePCOD8204698	icePCOD8301974	icePCOD8321499	icePCOD8324623	iceIc	iceIh	iceIII	iceIV	iceV	liquid	iceVIII	iceVII	iceVI	iceIII-part	iceV-part
0	-9.558490460002202	-7.323629513215164	0.	5.952317317234382	9.864215483464987	18.002370635342945	12.678823152786492	NaN	34.53112631969343	19.946443166654987	2.851707263474357	NaN	46.9340119323894	NaN	16.75744400436811	15.380388948538661	NaN	10.230091733561418	NaN	4.834249132874995	NaN	40.86388870918921	NaN	NaN	NaN	12.520768315521126	NaN	NaN	14.712565395057934	16.80214439143126	NaN	NaN	14.476006774952443	NaN	10.140946692541657	19.5156906293474	-8.999723016173164	-8.422608374171617	5.335994640015372	20.078349891278222	10.150351040646235	3.6000078118925525	48.17182882578566	55.02340811056942	21.278256575458297	6.584418959675303	12.823138681014285
50	-9.345070550006946	-7.105904028193793	0.	5.977373753713877	9.831751192485878	17.953940368398957	12.626147940303092	NaN	35.06481090198317	20.350305437079157	3.136527437459662	NaN	47.474929791489956	NaN	17.195892268995653	15.378082813361875	NaN	10.562065514453225	NaN	4.928448612619098	NaN	41.38014875172312	NaN	NaN	NaN	12.640495020406343	NaN	NaN	14.789683708403103	16.864464386638115	NaN	NaN	14.57360435092656	NaN	10.316562920163065	19.650299249303895	-8.77002262164848	-8.193205817565714	5.381012108513462	20.022407780267553	10.123304244572735	5.95372112340089	48.074122364421555	54.93579336581175	21.221284365504513	6.631087189921875	12.796650561922318
100	-9.131897100486533	-6.888554046398493	0.	6.0021253376955865	9.799230598724593	17.90544837795266	12.573492550779722	NaN	35.5974497031174	20.753505335719453	3.4216645833815034	NaN	48.0153292458108	NaN	17.633620547612495	15.375687563646647	NaN	10.893509761260258	NaN	5.022454758824762	NaN	41.895493000196204	NaN	NaN	NaN	12.759892834177386	NaN	NaN	14.866403580267981	16.926329754799333	NaN	NaN	14.671027681267125	NaN	10.491867817605597	19.78461923834552	-8.54062099854523	-7.964103870651552	5.425700077542065	19.966484366740147	10.096176914667817	6.90330935932434	47.976530613284126	54.848290126028346	21.164371016902628	6.677281839715588	12.77005359754019
150	-8.918969118441883	-6.671576708001166	0.	6.026573739577061	9.766653969509393	17.856895203018514	12.520856955149963	NaN	36.12905015199754	21.156046967587297	3.7070497248844867	NaN	48.555118413029874	NaN	18.070632940622218	15.373203288683039	NaN	11.224427384285221	NaN	5.116268300407462	NaN	42.40992785376299	NaN	NaN	NaN	12.87896269991282	NaN	NaN	14.942726673260172	16.987742703580537	NaN	NaN	14.768277157507175	NaN	10.666862455733794	19.91865274474453	-8.311516701825566	-7.735301470935266	5.470059955069407	19.910579690077796	10.068969665369373	7.622078156034557	47.879053495752345	54.76089817722428	21.107515885818394	6.723007041756863	12.74335002259878
200	-8.706285617130426	-6.454969175260143	0.	6.050720622973476	9.734021569580955	17.808281376322203	12.468241123767926	NaN	36.65961963358175	21.557934410749517	3.9926133756057016	NaN	49.09420568309209	NaN	18.50693352883717	15.37063007665495	NaN	11.554821281468367	NaN	5.2098899629801645	NaN	42.92345966358839	NaN	NaN	NaN	12.997705555509345	NaN	NaN	15.01865464452747	17.048705432972433	NaN	NaN	14.865353169746726	NaN	10.84154789891462	20.05240189436599	-8.08270829491858	-7.506797560232106	5.514093144043729	19.85469378877426	10.04168310596756	8.221477520229557	47.78169093430556	54.673617306036206	21.050718332362127	6.768266901456775	12.716542030725336
250	-8.493845616066121	-6.238728632520186	0.	6.074567644717629	9.701333661092368	17.75960742430065	12.415645026408262	NaN	37.18916548888493	21.959171716328306	4.27828553917472	NaN	49.632499718209345	NaN	18.9425263734785	15.367968014640114	NaN	11.884694338387513	NaN	5.303320468853317	NaN	43.436094732847735	NaN	NaN	NaN	13.116122333681803	NaN	NaN	15.09418914575788	17.109220135290823	NaN	NaN	14.962256106652783	NaN	11.01592520501743	20.185868790667733	-7.854194349720296	-7.27859108466647	5.557801042393268	19.798826700435296	10.014317840604786	8.744676423695724	47.684442850523496	54.58644729973247	20.993977720588724	6.813065496937051	12.689631774443496
300	-8.281648141019433	-6.022852286212494	0.	6.098116454859945	9.668590503609137	17.710873867102	12.363068632266147	NaN	37.717695014978766	22.359762908501214	4.563995709213602	NaN	50.16990945286049	NaN	19.377415516176136	15.365217188610115	NaN	12.214049428258038	NaN	5.396560537034862	NaN	43.947839316726785	NaN	NaN	NaN	13.234213961963173	NaN	NaN	15.169331823179611	17.169288995176558	NaN	NaN	15.05898635545933	NaN	11.18999542541399	20.31905551470041	-7.625973446593681	-7.050680994671889	5.601185043026271	19.74297846177863	9.986874468275712	9.213814345282978	47.58730916508628	54.49938794621304	20.937293418497667	6.857406879030077	12.662621365173267
350	-8.069692224017356	-5.807337364854699	0.	6.121368696668471	9.635792354109192	17.662081218585627	12.3105119099573	NaN	38.24521546499169	22.759711984501198	4.84967286933689	NaN	50.70634409379135	NaN	19.81160497896881	15.362377683430374	NaN	12.542889411932865	NaN	5.489610883230218	NaN	44.45869962242163	NaN	NaN	NaN	13.35198136270457	NaN	NaN	15.244084317561056	17.22891418959559	NaN	NaN	15.155544301967339	NaN	11.363759604978467	20.45196412510745	-7.3980441743686365	-6.823066244991026	5.644246533830985	19.687149108633967	9.959353582827257	9.64204298650918	47.49028979777441	54.41243903400957	20.880664798033006	6.901295071278893	12.635512873231045
400	-7.857976903343386	-5.592181119050863	0.	6.144326006628878	9.602939466982875	17.613229986322132	12.257974827517968	NaN	38.77173404810886	23.159022914616557	5.135245493151607	NaN	51.241713120014744	NaN	20.24509876430401	15.359449582860158	NaN	12.871217137902496	NaN	5.582472219842306	NaN	44.96868180913886	NaN	NaN	NaN	13.469425453075248	NaN	NaN	15.318448264210831	17.288097887838937	NaN	NaN	15.251930330544763	NaN	11.537218782087434	20.584596658125093	-7.170405130341999	-6.595745794675688	5.686986897675663	19.631338675943	9.9317557729586	10.037931267850343	47.39338466746875	54.32560035228531	20.824091235083365	6.944734069937189	12.608308327829597
450	-7.6465012235375545	-5.377380821491478	0.	6.166990014444461	9.57003209403295	17.564320671593357	12.205457352404933	NaN	39.29725792957219	23.557699642190993	5.420641544257267	NaN	51.77592628281044	NaN	20.67790085503806	15.356432969552564	NaN	13.19903544229497	NaN	5.67514525597152	NaN	45.47779198809537	NaN	NaN	NaN	13.586547145062596	NaN	NaN	15.392425292977746	17.346842251522713	NaN	NaN	15.348144824126546	NaN	11.710373988619875	20.716955127582366	-6.943054920277548	-6.368718607086809	5.7294075124085655	19.575547197759395	9.90408162222117	10.407431059000436	47.29659369215056	54.23887169083522	20.76757210948195	6.9877278439693145	12.581009717078071
