P/bar	ice12111	iceXI	iceII	iceIX	iceXIII	iceXIV	iceXV	iceLTA	iceMAR	iceNON	icei	ice0	iceACO	iceBSV	iceDOH	ice11215848	ice12232449	ice14427301	ice15124949650	ice1532155471	ice16927915	ice17625256	ice20228176	ice533726600	ice582511	ice6128842	ice6721563	ice8421419	icePCOD8007225	icePCOD8036144	icePCOD8047078	icePCOD8047931	icePCOD8204698	icePCOD8301974	icePCOD8321499	icePCOD8324623	iceIc	iceIh	iceIII	iceIV	iceV	liquid	iceVIII	iceVII	iceVI	iceIII-part	iceV-part
1550	-2.5747974336255175	-0.29949627761330827	0.	6.265084616099342	8.483210330431135	15.565170943003432	10.320830395402682	NaN	49.60598951010531	31.747653127144556	10.981127780765092	NaN	61.57764715245723	NaN	29.666346198359715	NaN	NaN	19.93709046407463	NaN	7.407300865988642	NaN	55.38876468065559	NaN	NaN	NaN	15.701611150825057	NaN	NaN	16.514673700949114	18.18054213861749	NaN	NaN	16.975779272233034	NaN	14.987813947107064	23.198382227580975	-2.6810377909985923	-2.0758562720596836	4.9027594948243465	NaN	7.452803486518183	NaN	NaN	NaN	18.184215907068555	6.437907362918682	10.372360096525727
1600	-2.3690478812358333	-0.09225020870281478	0.	6.282359263934988	8.449479333502108	15.515938771366379	10.268299279978546	NaN	50.10608400698816	32.13363011053153	11.180424657009413	NaN	61.95342417969601	NaN	30.088596067262937	NaN	NaN	20.257972248304043	NaN	7.496312095064404	NaN	55.874971598966745	NaN	NaN	NaN	15.81152047688671	NaN	NaN	16.579957169158636	18.228723790898854	NaN	NaN	17.066587592088407	NaN	15.154264200968697	23.326307747297832	-2.4594097661433003	-1.8553114240460866	4.938976608978399	NaN	7.424240021997944	NaN	NaN	NaN	18.128839312297902	6.470963474943275	10.343995933451819
1650	-2.1635328739979642	0.11468516880155359	0.	6.29937028576451	8.415692320948995	15.466669954887598	10.21578205524965	NaN	50.60541808247165	32.51882770982792	11.37754375732276	NaN	62.319871228132534	NaN	30.510153873480345	NaN	NaN	20.578355140019436	NaN	7.585133567123949	NaN	56.36052009543981	NaN	NaN	NaN	15.921122871812612	NaN	NaN	16.64490066776234	18.27652125480957	NaN	NaN	17.157335842942175	NaN	15.320401578608864	23.454112605851588	-2.238053434789616	-1.6350686980391018	4.974838523441339	NaN	7.3956147905768335	NaN	NaN	NaN	18.07346579436418	6.503680946585854	10.315562039358484
1700	-1.9582514620448586	0.32131195316217387	0.	6.316119213283407	8.381849594587404	15.417364589339469	10.163278767545053	NaN	51.10407171141582	32.90326452455592	11.572506720248464	NaN	62.677147856007515	NaN	30.93102519462997	NaN	NaN	20.898242109562034	NaN	7.673766114959223	NaN	56.84547229225948	NaN	NaN	NaN	16.030419091111824	NaN	NaN	16.709505578209164	18.32393652292649	NaN	NaN	17.248021853222177	NaN	15.486227838141215	23.58179357937927	-2.016969236636654	-1.41512527484168	5.010348283611901	NaN	7.36692829111133	NaN	NaN	NaN	18.018095903878553	6.536062615492944	10.28705944723779
1750	-1.7532027035371451	0.5276322206254658	0.	6.332607571248403	8.347951453269214	15.368022767337942	10.110789462144494	NaN	51.602120499480385	33.2869587851074	11.765335080779929	NaN	63.025412299813986	NaN	31.351215559243713	NaN	NaN	21.217636112180518	NaN	7.762210566678496	NaN	57.32988702448347	NaN	NaN	NaN	16.1394098855962	NaN	NaN	16.77377327715741	18.370971580043154	NaN	NaN	17.3386434644102	NaN	15.651744718547867	23.709347467214805	-1.7961575526170035	-1.1954783786015397	5.045508910763758	NaN	7.338181015288271	NaN	NaN	NaN	17.962730182154843	6.568111298178953	10.258489176306789
1800	-1.5483856646631278	0.7336480254218886	0.	6.348836877477433	8.313998192882572	15.318644578342553	10.058314183278348	NaN	52.09963568312472	33.66992835274392	11.95605027036064	NaN	63.36482147429729	NaN	31.77073044676735	NaN	NaN	21.536540088031035	NaN	7.850467745706349	NaN	57.813819840042626	NaN	NaN	NaN	16.248096001380404	NaN	NaN	16.837705136474774	18.417628403169733	NaN	NaN	17.429198531042	NaN	15.816953939679413	23.836771091889123	-1.5756187048967263	-0.9761252768111625	5.08032340204553	NaN	7.309373447624852	NaN	NaN	NaN	17.907369161209502	6.599829790026164	10.229852232007536
1850	-1.3437994196387852	0.9393613997659422	0.	6.364808642849665	8.279990106351901	15.269230108656398	10.005852974127652	NaN	52.596684129607894	34.05219071959676	12.14467361688415	NaN	63.695530972455074	NaN	32.189575287560494	NaN	NaN	21.854956962177198	NaN	7.9385384707836755	NaN	58.29732299974083	NaN	NaN	NaN	16.356478179881883	NaN	NaN	16.90130252323832	18.463908961533086	NaN	NaN	17.51968492070726	NaN	15.981857202254913	23.96406129913006	-1.3553529568753588	-0.7570632803077931	5.114794730480777	NaN	7.280506065468633	NaN	NaN	NaN	17.85201336376162	6.6312208652847335	10.20114960600709
1900	-1.1394430507077766	1.1447743538561637	0.	6.380524371305476	8.245927483637894	15.219779441426153	9.953405876824089	NaN	53.09332833698865	34.43376300866682	12.331226344694096	NaN	64.01769506553734	NaN	32.607755462896634	NaN	NaN	22.17288964459007	NaN	8.026423555967687	NaN	58.78044547725506	NaN	NaN	NaN	16.46455715782091	NaN	NaN	16.964566799734506	18.509815216576737	NaN	NaN	17.610100514049634	NaN	16.146456187861894	24.09121495786242	-1.1353605131859104	-0.5382897432734424	5.1489258449680015	NaN	7.251579338997531	NaN	NaN	NaN	17.796663303232936	6.662287277072701	10.172382276197505
1950	-0.9353156481414372	1.3498888758751333	0.	6.395985559846469	8.211810611737517	15.17029265664207	9.90097293245	NaN	53.5896264341254	34.814661973824755	12.51572957458419	NaN	64.33146670304639	NaN	33.02527630496312	NaN	NaN	22.49034103014819	NaN	8.114123810631911	NaN	59.26323295913534	NaN	NaN	NaN	16.572333667220544	NaN	NaN	17.02749932345916	18.555349121960873	NaN	NaN	17.700443204766703	NaN	16.310752558956363	24.21822896020795	-0.915641519694863	-0.3198020632348854	5.182719670280648	NaN	7.222593731219821	NaN	NaN	NaN	17.741319483747812	6.693031757375976	10.143551206695822
2000	-0.7314163102387785	1.55470693198947	0.	6.411193698535463	8.177639774684009	15.120769831137963	9.848554181038379	NaN	54.08563218067627	35.19490399981087	12.69820432379821	NaN	64.63699751273684	NaN	33.44214309686119	NaN	NaN	22.807313998637554	NaN	8.201640039466186	NaN	59.74572784480481	NaN	NaN	NaN	16.67980843540665	NaN	NaN	17.090101447117483	18.600512623562338	NaN	NaN	17.790710899610005	NaN	16.474747958862782	24.345100221485335	-0.6961960635021767	-0.10159768106365773	5.216179107067107	NaN	7.193549697974145	NaN	NaN	NaN	17.685982400133245	6.723457017048346	10.114657347844094
2050	-0.5277441433264889	1.7592304663498333	0.	6.426150270496502	8.143415253546877	15.07121103859123	9.796149661572873	NaN	54.58139496709901	35.574505102235165	12.878671506030015	NaN	64.93443780061565	NaN	33.85836107260589	NaN	NaN	23.123811414751614	NaN	8.288973042476677	NaN	60.22796924655964	NaN	NaN	NaN	16.786982185007897	NaN	NaN	17.152374518624068	18.645307659474646	NaN	NaN	17.880901518385034	NaN	16.638444011774098	24.471825680210234	-0.47702417294127825	0.11632591902393394	5.249307031850704	NaN	7.164447687929498	NaN	NaN	NaN	17.630652537918895	6.753565745811481	10.085701636209372
2100	-0.3242982617589362	1.9634614010909228	0.	6.440856751914844	8.109137326431904	15.02161634952284	9.74375941198778	NaN	55.07695981465106	35.953480927577324	13.05715193142354	NaN	65.2239365509421	NaN	34.273935417126175	NaN	NaN	23.439836128091297	NaN	8.37612361498585	NaN	60.709992989569095	NaN	NaN	NaN	16.893855633955752	NaN	NaN	17.21431988110288	18.689736160007993	NaN	NaN	17.971012993951227	NaN	16.801842322751714	24.598402298095216	-0.2581258175790753	0.3339712094668247	5.2821062970297135	NaN	7.135288142585239	NaN	NaN	NaN	17.57533037333705	6.78336061225492	10.05668499458369
