P/bar	ice12111	iceXI	iceII	iceIX	iceXIII	iceXIV	iceXV	iceLTA	iceMAR	iceNON	icei	ice0	iceACO	iceBSV	iceDOH	ice11215848	ice12232449	ice14427301	ice15124949650	ice1532155471	ice16927915	ice17625256	ice20228176	ice533726600	ice582511	ice6128842	ice6721563	ice8421419	icePCOD8007225	icePCOD8036144	icePCOD8047078	icePCOD8047931	icePCOD8204698	icePCOD8301974	icePCOD8321499	icePCOD8324623	iceIc	iceIh	iceIII	iceIV	iceV	liquid	iceVIII	iceVII	iceVI	iceIII-part	iceV-part
1450	NaN	1.5085271141887184	0.	NaN	6.6502392904499406	NaN	7.053706900461054	NaN	NaN	NaN	10.67925969675137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.3343944019481455	-5.745731578508057	NaN	NaN	NaN	-20.199949090316487	NaN	NaN	NaN	NaN	NaN
1500	NaN	1.708982902114761	0.	NaN	6.615873920940286	NaN	6.994821811452121	NaN	NaN	NaN	10.960313438255076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.117480993657653	-5.526182526151026	NaN	NaN	NaN	-20.086598030009498	NaN	NaN	NaN	NaN	NaN
1550	NaN	1.9091052720771373	0.	NaN	6.581494488622149	NaN	6.935966524424992	NaN	NaN	NaN	11.240617747650619	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.901016109513309	-5.307056796769735	NaN	NaN	NaN	-19.973708327478	NaN	NaN	NaN	NaN	NaN
1600	NaN	2.1088958422266613	0.	NaN	6.54710082948621	NaN	6.877141628571625	NaN	NaN	NaN	11.520171642279022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.685000732195648	-5.088353555465568	NaN	NaN	NaN	-19.86124264290244	NaN	NaN	NaN	NaN	NaN
1650	NaN	2.3083561930169734	0.	NaN	6.512692780148203	NaN	6.81834770344171	NaN	NaN	NaN	11.798974142493499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.469435841374249	-4.870071958728288	NaN	NaN	NaN	-19.749166605490103	NaN	NaN	NaN	NaN	NaN
1700	NaN	2.5074878672045453	0.	NaN	6.478270177848936	NaN	6.759585318942675	NaN	NaN	NaN	12.077024271659457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.25432241370774	-4.6522111544360305	NaN	NaN	NaN	-19.637448500460664	NaN	NaN	NaN	NaN	NaN
1750	NaN	2.7062923698486756	0.	NaN	6.44383286045427	NaN	6.700855035339675	NaN	NaN	NaN	12.354321056154484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.039661422843791	-4.434770281855307	NaN	NaN	NaN	-19.526058997183487	NaN	NaN	NaN	NaN	NaN
1800	NaN	2.904771168311493	0.	NaN	6.409380666455136	NaN	6.642157403255608	NaN	NaN	NaN	12.630863525368362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.825453839419115	-4.2177484716409985	NaN	NaN	NaN	-19.414970912041465	NaN	NaN	NaN	NaN	NaN
1850	NaN	3.102925692257955	0.	NaN	6.374913434967525	NaN	6.583492963671096	NaN	NaN	NaN	12.906650711703056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.6117006310594775	-4.001144845836367	NaN	NaN	NaN	-19.304159000748864	NaN	NaN	NaN	NaN	NaN
1900	NaN	3.300757333655844	0.	NaN	6.340431005732493	NaN	6.524862247924502	NaN	NaN	NaN	13.181681650572726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.398402762379687	-3.7849585178730476	NaN	NaN	NaN	-19.19359977577156	NaN	NaN	NaN	NaN	NaN
1950	NaN	3.4982674467757793	0.	NaN	6.3059332191161594	NaN	6.466265777711919	NaN	NaN	NaN	13.45595538040372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.185561194983593	-3.569188592571045	NaN	NaN	NaN	-19.08327134523801	NaN	NaN	NaN	NaN	NaN
2000	NaN	3.6954573481911996	0.	NaN	6.271419916109702	NaN	6.407704065087174	NaN	NaN	NaN	13.729470942634562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.9731768874640956	-3.353834166138747	NaN	NaN	NaN	-18.97315327032776	NaN	NaN	NaN	NaN	NaN
2050	NaN	3.8923283167783813	0.	NaN	6.236890938329367	NaN	6.34917761246183	NaN	NaN	NaN	14.002227381715981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7612507954031393	-3.138894326172911	NaN	NaN	NaN	-18.863226438611335	NaN	NaN	NaN	NaN	NaN
2100	NaN	4.088881593716421	0.	NaN	6.202346128016462	NaN	6.290686912605181	NaN	NaN	NaN	14.274223745110882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.5497838713717114	-2.9243681516586695	NaN	NaN	NaN	-18.753472951213457	NaN	NaN	NaN	NaN	NaN
2150	NaN	4.285118382487251	0.	NaN	6.167785328037359	NaN	6.232232448644257	NaN	NaN	NaN	14.545459083294372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.3387770649298494	-2.7102547129695322	NaN	NaN	NaN	-18.643876021999297	NaN	NaN	NaN	NaN	NaN
2200	NaN	4.48103984887563	0.	NaN	6.133208381883492	NaN	6.173814694063817	NaN	NaN	NaN	14.81593244975373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.1282313226266325	-2.4965530718673774	NaN	NaN	NaN	-18.534419887254124	NaN	NaN	NaN	NaN	NaN
2250	NaN	4.676647120969143	0.	NaN	6.098615133671358	NaN	6.115434112706364	NaN	NaN	NaN	15.085642900988427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.9181475880001893	-2.283262281502465	NaN	NaN	NaN	-18.425089724551405	NaN	NaN	NaN	NaN	NaN
2300	NaN	4.87194128915821	0.	NaN	6.064005428142518	NaN	6.057091158772122	NaN	NaN	NaN	15.354589496510133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.7085268015776873	-2.070381386413428	NaN	NaN	NaN	-18.315871579692224	NaN	NaN	NaN	NaN	NaN
2350	NaN	5.06692340613607	0.	NaN	6.0293791106635926	NaN	5.998786276819057	NaN	NaN	NaN	15.622771298842704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.4993699008753456	-1.8579094225272703	NaN	NaN	NaN	-18.20675230075561	NaN	NaN	NaN	NaN	NaN
2400	NaN	5.261594486898801	0.	NaN	5.9947360272262715	NaN	5.940519901762869	NaN	NaN	NaN	15.890187373522172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.2906778203984284	-1.645845417159374	NaN	NaN	NaN	-18.0977194784319	NaN	NaN	NaN	NaN	NaN
2450	NaN	5.455955508745306	0.	NaN	5.9600760244473046	NaN	5.882292458876985	NaN	NaN	NaN	16.15683678909676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.0824514916412404	-1.4341883890134952	NaN	NaN	NaN	-17.98876139192252	NaN	NaN	NaN	NaN	NaN
2500	NaN	5.65000741127731	0.	NaN	5.925398949568504	NaN	5.824104363792574	NaN	NaN	NaN	16.422718617126908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.8746918430871373	-1.2229373481817647	NaN	NaN	NaN	-17.87986695978445	NaN	NaN	NaN	NaN	NaN
2550	NaN	5.843751096399381	0.	NaN	5.8907046504567475	NaN	5.765956022498529	NaN	NaN	NaN	16.687831932185194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.6673998002085184	-1.0120912961446895	NaN	NaN	NaN	-17.771025695177936	NaN	NaN	NaN	NaN	NaN
2600	NaN	6.037187428318902	0.	NaN	5.855992975603972	NaN	5.707847831341491	NaN	NaN	NaN	16.95217581185642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.460576285466829	-0.8016492257711465	NaN	NaN	NaN	-17.662227665044718	NaN	NaN	NaN	NaN	NaN
2650	NaN	6.230317233546094	0.	NaN	5.821263774127183	NaN	5.649780177025819	NaN	NaN	NaN	17.215749336737577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2542222183125569	-0.5916101213183916	NaN	NaN	NaN	-17.553463452802955	NaN	NaN	NaN	NaN	NaN
2700	NaN	6.423141300894	0.	NaN	5.786516895768445	NaN	5.591753436613615	NaN	NaN	NaN	17.478551590437828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.0483385151852391	-0.3819729584320565	NaN	NaN	NaN	-17.444724124195485	NaN	NaN	NaN	NaN	NaN
2750	NaN	6.615660381478498	0.	NaN	5.751752190894886	NaN	5.533767977524713	NaN	NaN	NaN	17.74058165957853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.8429260895134569	-0.1727367041461417	NaN	NaN	NaN	-17.336001195971654	NaN	NaN	NaN	NaN	NaN
2800	NaN	6.807875188718292	0.	NaN	5.716969510498701	NaN	5.47582415753668	NaN	NaN	NaN	18.001838633793227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.6379858517148387	0.036099683116971995	NaN	NaN	NaN	-17.227286607120494	NaN	NaN	NaN	NaN	NaN
2850	NaN	6.999786398334911	0.	NaN	5.682168706197142	NaN	5.4179223247848185	NaN	NaN	NaN	18.262321605727664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.43351870919605345	0.2445372535465313	NaN	NaN	NaN	-17.11857269240587	NaN	NaN	NaN	NaN	NaN
2900	NaN	7.191394648352721	0.	NaN	5.647349630232531	NaN	5.360062817762161	NaN	NaN	NaN	18.522029671039757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.22952556635282054	0.45257706594340796	NaN	NaN	NaN	-17.009852157982166	NaN	NaN	NaN	NaN	NaN
2950	NaN	7.382700539098907	0.	NaN	5.612512135472247	NaN	5.302245965319479	NaN	NaN	NaN	18.780961928399616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.026007324569904774	0.6602201877200972	NaN	NaN	NaN	-16.90111805889423	NaN	NaN	NaN	NaN	NaN
