P/bar	ice12111	iceXI	iceII	iceIX	iceXIII	iceXIV	iceXV	iceLTA	iceMAR	iceNON	icei	ice0	iceACO	iceBSV	iceDOH	ice11215848	ice12232449	ice14427301	ice15124949650	ice1532155471	ice16927915	ice17625256	ice20228176	ice533726600	ice582511	ice6128842	ice6721563	ice8421419	icePCOD8007225	icePCOD8036144	icePCOD8047078	icePCOD8047931	icePCOD8204698	icePCOD8301974	icePCOD8321499	icePCOD8324623	iceIc	iceIh	iceIII	iceIV	iceV	liquid	iceVIII	iceVII	iceVI	iceIII-part	iceV-part
1250	-2.221863610845322	-0.21758418960971276	0.	5.1316758422804565	7.576484307003533	13.130384201323116	8.582652232532164	NaN	NaN	27.603297157526207	9.688849649974344	NaN	NaN	NaN	25.514536871756	NaN	NaN	16.712945945532468	NaN	6.07093710686875	NaN	NaN	NaN	NaN	NaN	13.445997689591614	NaN	NaN	14.69996671444398	NaN	NaN	NaN	NaN	NaN	12.462149986962274	21.219314116192923	-5.992383037533148	-5.2996474044739195	-0.575388090812794	NaN	2.0774524612419802	-6.768693890967031	NaN	NaN	14.491960010577483	1.881727703458393	5.739032770562192
1300	-2.0166600919692637	-0.011411305996434225	0.	5.152489742197857	7.542313435842922	13.083268803822072	8.526801733875518	NaN	NaN	28.004115614064695	9.971953663855903	NaN	NaN	NaN	25.95356067075452	NaN	NaN	17.048049278825975	NaN	6.160859127109856	NaN	NaN	NaN	NaN	NaN	13.556949621287545	NaN	NaN	14.768255630749568	NaN	NaN	NaN	NaN	NaN	12.62901847119333	21.347608120730925	-5.77054322422112	-5.076301997360434	-0.5391560183382144	NaN	2.0505499371143063	-6.67346603697668	NaN	NaN	14.435448065747767	1.9141174913733061	5.714163178564903
1350	-1.8117434198572258	0.19442742587353107	0.	5.173028802566286	7.5081054548426005	13.036111434378979	8.47097701067434	NaN	NaN	28.404108682060002	10.254539322515484	NaN	NaN	NaN	26.39164220852847	NaN	NaN	17.38243935042166	NaN	6.250565316618422	NaN	NaN	NaN	NaN	NaN	13.66753925230489	NaN	NaN	14.83619400811477	NaN	NaN	NaN	NaN	NaN	12.795491567992935	21.475618993700767	-5.549064357558998	-4.853352729341807	-0.5032203824997761	NaN	2.0235624306987203	-6.5791161352702066	NaN	NaN	14.378955234864572	1.946173783222493	5.689185745080491
1400	-1.6071122612356183	0.3999338918826557	0.	5.193294545996927	7.473860455256883	12.988912293631556	8.415178178910903	NaN	NaN	28.803277376911502	10.536606007477022	NaN	NaN	NaN	26.828792463735894	NaN	NaN	17.71612331754872	NaN	6.340056374054744	NaN	NaN	NaN	NaN	NaN	13.777768776086248	NaN	NaN	14.903783224388684	NaN	NaN	NaN	NaN	NaN	12.961573739472517	21.603348896717332	-5.327943962672173	-4.630796951392827	-0.4675797596753355	NaN	1.9964906673638048	-6.485581317922646	NaN	NaN	14.322481278189983	1.9778993847439195	5.664101630311467
1450	-1.402765295191359	0.6051099525626688	0.	5.213288488912373	7.43957852725295	12.941671580267165	8.359405352049787	NaN	NaN	29.20162277408278	10.818153102081636	NaN	NaN	NaN	27.26502214863116	NaN	NaN	18.04910824707779	NaN	6.429332997949656	NaN	NaN	NaN	NaN	NaN	13.887640356961212	NaN	NaN	14.971024653096288	NaN	NaN	NaN	NaN	NaN	13.12726934053014	21.73079994979832	-5.107179592500081	-4.408632038546374	-0.43223273197389084	NaN	1.9693353673116083	-6.392804336683302	NaN	NaN	14.266025963356183	2.0092970820883935	5.638911984030262
1500	-1.1987012131718775	0.8099574430945541	0.	5.233012141546638	7.405259759910846	12.894389491022842	8.303658641037881	NaN	NaN	29.5991460091017	11.099179991487645	NaN	NaN	NaN	27.700341709065075	NaN	NaN	18.381401115520973	NaN	6.518395886704537	NaN	NaN	NaN	NaN	NaN	13.997156130146356	NaN	NaN	15.03791966343844	NaN	NaN	NaN	NaN	NaN	13.292582618850483	21.857974231364263	-4.886768827796213	-4.186855389893423	-0.3971778872355826	NaN	1.9420972455776444	-6.300732889846715	NaN	NaN	14.209589065365458	2.040369641819562	5.613617945579224
1550	-0.9949187189851081	1.014478173308545	0.	5.252467007945146	7.370904241223485	12.847066220685253	8.247938154304373	NaN	NaN	29.99584827756032	11.379686062670539	NaN	NaN	NaN	28.134761324484753	NaN	NaN	18.713008809031844	NaN	6.60724573859131	NaN	NaN	NaN	NaN	NaN	14.106318201745276	NaN	NaN	15.10446962029187	NaN	NaN	NaN	NaN	NaN	13.45751771490488	21.984873778238487	-4.666709277128106	-3.965464428583033	-0.362413819031694	NaN	1.9147770120308918	-6.20931904934009	NaN	NaN	14.153170366590185	2.0711198109139137	5.58822064387062
1600	-0.7914165287994988	1.2186739276841345	0.	5.271654585964736	7.336512058096647	12.79970196209074	8.192243997760764	NaN	NaN	30.39173083511496	11.659670704423004	NaN	NaN	NaN	28.568290907933765	NaN	NaN	19.043938123405432	NaN	6.69588325175244	NaN	NaN	NaN	NaN	NaN	14.215128648748555	NaN	NaN	15.170675884209176	NaN	NaN	NaN	NaN	NaN	13.622078661951281	22.111500585647136	-4.446998576877346	-3.7444566018223573	-0.3279391266646503	NaN	1.8873753713737964	-6.118518770372969	NaN	NaN	14.096769656772866	2.1015503167607763	5.562721197386631
1650	-0.5881933711440013	1.4225464653500686	0.	5.290576367273662	7.302083296348979	12.752296906125286	8.13657627480086	NaN	NaN	30.786794997486147	11.93913330735491	NaN	NaN	NaN	29.00094010605197	NaN	NaN	19.374195764078237	NaN	6.7843091242009335	NaN	NaN	NaN	NaN	NaN	14.32358951903377	NaN	NaN	15.236539811418849	NaN	NaN	NaN	NaN	NaN	13.786269386034268	22.237856607219182	-4.227634391239567	-3.523829380876636	-0.29375241516801914	NaN	1.8598930231422688	-6.028291469556668	NaN	NaN	14.040386733026082	2.1316638671623194	5.537120714179358
1700	-0.385247986908082	1.626097520084344	0.	5.3092338373515915	7.267618040711991	12.704851241724526	8.080935086300768	NaN	NaN	31.181042140458676	12.218073263893316	NaN	NaN	NaN	29.432718299075685	NaN	NaN	19.703788346128217	NaN	6.872524053820346	NaN	NaN	NaN	NaN	NaN	14.431702831365508	NaN	NaN	15.302062753825252	NaN	NaN	NaN	NaN	NaN	13.950093705985065	22.3639437549864	-4.008614412224456	-3.3035802610692047	-0.25985229530651055	NaN	1.8323306617056851	-5.9385996601585305	NaN	NaN	13.984021399832525	2.1614631503335517	5.511420291870817
1750	-0.18257912934171192	1.8293288003142159	0.	5.327628475489606	7.233116374830061	12.657365155873755	8.025320530618911	NaN	NaN	31.574473699881548	12.496489968282464	NaN	NaN	NaN	29.86363460083755	NaN	NaN	20.032722394274796	NaN	6.960528738364769	NaN	NaN	NaN	NaN	NaN	14.539470575395343	NaN	NaN	15.367246059008616	NaN	NaN	NaN	NaN	NaN	14.113555333421507	22.48976389938339	-3.789936359655748	-3.083706761781482	-0.22623738357597709	NaN	1.8046889762668883	-5.849408635309127	NaN	NaN	13.927673469044986	2.1909508349023246	5.485621017652946
1800	0.019814435944628717	2.032241989116191	0.	5.345761754790202	7.198578381260439	12.609838833607917	7.969732703596012	NaN	NaN	31.967091171668006	12.774382816583788	NaN	NaN	NaN	30.293697858766606	NaN	NaN	20.361004342878854	NaN	7.048323875458842	NaN	NaN	NaN	NaN	NaN	14.64689471166185	NaN	NaN	15.432091070225058	NaN	NaN	NaN	NaN	NaN	14.276657872748084	22.615318869247552	-3.571597981171224	-2.864206426452983	-0.1929063022034134	NaN	1.7769686508621862	-5.76068619167507	NaN	NaN	13.871342759886359	2.2201295699093273	5.459723968287594
1850	0.2219339309799471	2.2348387442160336	0.	5.363635142167289	7.164004141473232	12.562272458011615	7.914171698555099	NaN	NaN	32.358896111795545	13.0517512066759	NaN	NaN	NaN	30.722916653888266	NaN	NaN	20.68864053594275	NaN	7.135910162597744	NaN	NaN	NaN	NaN	NaN	14.753977171590607	NaN	NaN	15.496599126406569	NaN	NaN	NaN	NaN	NaN	14.439404821155902	22.740610451819112	-3.353597052222716	-2.6450768225813115	-0.15985767914695656	NaN	1.749170364361352	-5.672402387453699	NaN	NaN	13.815029098949637	2.2490019848080913	5.433730210106533
1900	0.42378056543274656	2.4371206979887567	0.	5.381250098346194	7.129393735851419	12.514666210219097	7.858637606301512	NaN	NaN	32.749890136305865	13.328594538254611	NaN	NaN	NaN	31.151299300824306	NaN	NaN	21.01563722711029	NaN	7.223288297147199	NaN	NaN	NaN	NaN	NaN	14.860719857494187	NaN	NaN	15.560771562161008	NaN	NaN	NaN	NaN	NaN	14.601799568622695	22.86564039274111	-3.135931376076109	-2.426315541722158	-0.1270901480958859	NaN	1.7212947904676252	-5.584529329618748	NaN	NaN	13.758732320197922	2.2775706894649876	5.40764079901145
1950	0.6253555366110161	2.639089457458632	0.	5.398608077863654	7.094747243690847	12.46702026941428	7.803130515122892	NaN	NaN	33.14007492130492	13.60491221283291	NaN	NaN	NaN	31.578853847792914	NaN	NaN	21.342000579666752	NaN	7.310458976343478	NaN	NaN	NaN	NaN	NaN	14.967124642572157	NaN	NaN	15.624609707772127	NaN	NaN	NaN	NaN	NaN	14.763845397912846	22.990410396059403	-2.9185987838113316	-2.2079201994893087	-0.0946023484706233	NaN	1.693342597717711	-5.497040986208475	NaN	NaN	13.702452264964412	2.3058382741592283	5.381456780473949
2000	0.8266600294622397	2.8407466042991842	0.	5.415710529067822	7.060064743200225	12.419334812830714	7.747650510789193	NaN	NaN	33.529452202962894	13.88070363374097	NaN	NaN	NaN	32.00558807660861	NaN	NaN	21.667736666538875	NaN	7.397422897293387	NaN	NaN	NaN	NaN	NaN	15.073193370911094	NaN	NaN	15.688114889199547	NaN	NaN	NaN	NaN	NaN	14.925545484577347	23.114922124222655	-2.7015971343223635	-1.9898884355546345	-0.06239292542273273	NaN	1.6653144494817802	-5.4099130201451056	NaN	NaN	13.646188781952402	2.3338073095828658	5.3551791895355505
2050	1.027695216573393	3.042093694833194	0.	5.432558894118268	7.02534631150113	12.371610015751616	7.6921976765526665	NaN	NaN	33.91802377751421	14.155968206126163	NaN	NaN	NaN	32.431509502682324	NaN	NaN	21.992851470294866	NaN	7.484180756974283	NaN	NaN	NaN	NaN	NaN	15.178927857484554	NaN	NaN	15.751288428078759	NaN	NaN	NaN	NaN	NaN	15.086902896953848	23.239177198082352	-2.484924314317237	-1.7722179136481027	-0.030460529834920636	NaN	1.6372110039634689	-5.323122641641837	NaN	NaN	13.5899417272353	2.361480346840793	5.3288090508076955
2100	1.2284622581709377	3.243132260032691	0.	5.44915460898597	6.990592024628004	12.323846051509856	7.636772093147875	NaN	NaN	34.30579150125752	14.430705336953036	NaN	NaN	NaN	32.85662537502135	NaN	NaN	22.317350883144382	NaN	7.570733252234058	NaN	NaN	NaN	NaN	NaN	15.284329888153112	NaN	NaN	15.814131641721138	NaN	NaN	NaN	NaN	NaN	15.247920596166603	23.363177196892792	-2.268578238318027	-1.5549063215577636	0.0011961816789641346	NaN	1.60903291419988	-5.236648476717792	NaN	NaN	13.5337109642566	2.3888599174507434	5.302347378471741
2150	1.4289623021208324	3.443863805518963	0.	5.465499103453326	6.955801957528163	12.276043091487958	7.5813738387916905	NaN	NaN	34.69275729055569	14.704914435003323	NaN	NaN	NaN	33.280942676229365	NaN	NaN	22.641240706938557	NaN	7.657081079791158	NaN	NaN	NaN	NaN	NaN	15.389401219664329	NaN	NaN	15.876645843113938	NaN	NaN	NaN	NaN	NaN	15.408601436126508	23.486923658311092	-2.0525568486608634	-1.3379513711297646	0.03257854677393047	NaN	1.5807808280615803	-5.150470449723001	NaN	NaN	13.477496363829907	2.415948533343291	5.27579517627896
2200	1.629196483928522	3.6442898115625533	0.	5.481593801114147	6.920976184061778	12.228201305118093	7.526002989183285	NaN	NaN	35.078923121835864	14.978594910875959	NaN	NaN	NaN	33.70446812250641	NaN	NaN	22.964526653169987	NaN	7.7432249362345615	NaN	NaN	NaN	NaN	NaN	15.494143579652762	NaN	NaN	15.93883234092028	NaN	NaN	NaN	NaN	NaN	15.568948163531099	23.61041807839717	-1.8368581154959238	-1.121350798268338	0.06368789737384498	NaN	1.552455388252604	-5.064569678090982	NaN	NaN	13.421297804138934	2.442748686861849	5.249153437550545
2250	1.8291659267389453	3.8444117330832577	0.	5.497440119373655	6.886114777001895	12.180320859882091	7.4706596175041415	NaN	NaN	35.4642910315894	15.251746176987053	NaN	NaN	NaN	34.12720816364891	NaN	NaN	23.287214342972725	NaN	7.829165518023794	NaN	NaN	NaN	NaN	NaN	15.598558666639974	NaN	NaN	16.00069243947917	NaN	NaN	NaN	NaN	NaN	15.728963417864533	23.73366191161378	-1.621480036787432	-0.9051023629358107	0.09452555967143185	NaN	1.5240572323104509	-4.978928377798379	NaN	NaN	13.365115170737482	2.4692628507626733	5.222423145177602
