P/bar	ice12111	iceXI	iceII	iceIX	iceXIII	iceXIV	iceXV	iceLTA	iceMAR	iceNON	icei	ice0	iceACO	iceBSV	iceDOH	ice11215848	ice12232449	ice14427301	ice15124949650	ice1532155471	ice16927915	ice17625256	ice20228176	ice533726600	ice582511	ice6128842	ice6721563	ice8421419	icePCOD8007225	icePCOD8036144	icePCOD8047078	icePCOD8047931	icePCOD8204698	icePCOD8301974	icePCOD8321499	icePCOD8324623	iceIc	iceIh	iceIII	iceIV	iceV	liquid	iceVIII	iceVII	iceVI	iceIII-part	iceV-part
500	-8.305712402806794	NaN	0.	6.8697123959595245	10.30447378155017	19.31369085805093	13.689356245227241	NaN	41.844459346706856	24.86287916879049	5.782996861785939	NaN	54.760168071563754	NaN	21.93474925135794	16.530452178089085	NaN	14.259547931861169	36.85820103814005	6.240004827640832	NaN	48.04655802918197	83.09002239290896	NaN	NaN	14.335977516819097	NaN	32.928199493185886	16.189167855595258	17.951330842551087	NaN	NaN	16.286463975774677	NaN	NaN	21.5164340870506	-5.389029545354184	-4.868823801265028	9.109916444323915	23.657609994816212	13.59684611856828	16.909195318859712	52.15930206376013	61.33200502403719	23.53511778371993	9.72124607348292	15.741252665815779
550	-8.094212368993764	NaN	0.	6.891383654829071	10.271016421599423	19.263979723600492	13.638570567045225	NaN	42.35500474006891	25.254199211094676	6.064171140367684	NaN	55.27775969713717	NaN	22.35788364691452	16.528032808787263	NaN	14.580353913765238	36.80309717028216	6.331892226548066	NaN	48.54474161603131	83.00978498374367	NaN	NaN	14.452043880266054	NaN	33.02566913340001	16.261236002737284	18.011350324251584	NaN	NaN	16.38213427952623	NaN	NaN	21.64688164409279	-5.1628913945592165	-4.6436454640506595	9.153338473156015	23.602894226917716	13.568409811341422	17.12494616123166	52.06504684887126	61.246292052498944	23.480728331053744	9.763517882422903	15.71230073672533
600	-7.8829226340844745	NaN	0.	6.912747601376894	10.237509785602088	19.214190773559107	13.587795583821816	NaN	42.86477737408445	25.644974668495067	6.345083780016124	NaN	55.794294184258945	NaN	22.7804438729709	16.525502100054084	NaN	14.900739496958998	36.74799684672904	6.4236168825255655	NaN	49.04220664588482	82.92963551072353	NaN	NaN	14.567793304059869	NaN	33.12283044852812	16.332936754605754	18.070928286368133	NaN	NaN	16.477638386396592	NaN	NaN	21.77713708438082	-4.937005203182114	-4.418729915825279	9.196418221372303	23.54818638683217	13.539900055584265	17.331378488514083	51.97090894293986	61.16069222250117	23.426333338432997	9.805377414149062	15.683333048720527
650	-7.671842440588748	NaN	0.	6.933806078296807	10.203954108652464	19.164324816546696	13.537031363814398	NaN	43.37378200878746	26.035208552822606	6.6257321224227	NaN	56.30975108905079	NaN	23.202432754957837	16.522860507039795	NaN	15.220706666119924	36.69290013052214	6.515179223263967	NaN	49.53895748858001	82.84957392851322	NaN	NaN	14.68322675828556	NaN	33.219683139201	16.404271552928247	18.130066852021635	NaN	NaN	16.57297672526864	NaN	NaN	21.907200161117604	-4.711369867245369	-4.194076229986166	9.239157339000398	23.493486663461685	13.511317369590929	17.529661074224176	51.87688810627143	61.075205302645195	23.371933451472074	9.846827966938994	15.65434870628418
700	-7.460971035802218	NaN	0.	6.954560920124102	10.170349622184142	19.114382650223693	13.486277973899933	NaN	43.882023376144176	26.424903859427662	6.906113510198965	NaN	56.82410975235524	NaN	23.62385310709668	16.52010848096262	NaN	15.540257398977678	36.63780708382486	6.606579674893573	NaN	50.03499848771162	82.7696001918194	NaN	NaN	14.79834520701911	NaN	33.316226906821264	16.475241834706964	18.188768136556178	NaN	NaN	16.66814972329778	NaN	NaN	22.037070633952933	-4.485984288619757	-3.9696834836546318	9.281557469214436	23.438795243463336	13.48266226603179	17.72074149956711	51.78298409991001	60.989831062324676	23.31752930777898	9.887872817185453	15.625346821445381
750	-7.2503076718063175	NaN	0.	6.975013953235565	10.136696553970005	19.064365061291085	13.435535479574954	NaN	44.38950618005313	26.814063567179982	7.186225286876623	NaN	57.3373492997357	NaN	24.044707732399342	16.517246469108795	NaN	15.859393666314162	36.58271776792252	6.69781866198435	NaN	50.530333960631665	82.68971425539085	NaN	NaN	14.913149608327435	NaN	33.41246145356333	16.545849032218765	18.247034247539002	NaN	NaN	16.763157805912012	NaN	NaN	22.16674826898341	-4.260847375024332	-3.745550757676029	9.323620248335073	23.384112311249176	13.453935251953501	17.905400655583023	51.689196685638215	60.90456927172564	23.263121536955335	9.928515219396346	15.596326513779522
800	-7.03985160546829	NaN	0.	6.99516699584947	10.102995128122222	19.014272825490366	13.384803944955573	NaN	44.89623509634515	27.202690638468745	7.466064796907495	NaN	57.84944864147643	NaN	24.464999422668306	16.514274914832537	NaN	16.17811743196349	36.527632243222406	6.788896607545923	NaN	51.02496819844937	82.6099160740184	NaN	NaN	15.027640914268424	NaN	33.508386482373474	16.616094573015165	18.304867284760533	NaN	NaN	16.858001396811876	NaN	NaN	22.2962328387525	-4.035958040026427	-3.5216771366197475	9.365347305829484	23.329438048986244	13.425136828779001	18.084291105893243	51.5955256259772	60.819419701826426	23.208710760596382	9.968758406194738	15.567286910408276
850	-6.829602098441177	NaN	0.	7.015021858025575	10.069245565092256	18.964106707603566	13.334083432777478	NaN	45.40221477278334	27.590788019202545	7.745629385663543	NaN	58.36038647258257	NaN	24.884730958496647	16.51119425755607	NaN	16.496430652811974	36.47255056925374	6.879813933027589	NaN	51.51890546603124	82.53020560253486	NaN	NaN	15.141820070890914	NaN	33.604001696969824	16.685979879922304	18.362269340234356	NaN	NaN	16.952680917970483	NaN	NaN	22.425524122250472	-3.8113152030416586	-3.298061708779212	9.40674026431136	23.274772636596534	13.396267492307482	18.25796479330358	51.50197068418665	60.73438212439772	23.15429759229101	10.008605588318845	15.538227145999604
900	-6.619558417163835	NaN	0.	7.0345803416651265	10.03544808167086	18.91386746145325	13.283374004395938	NaN	45.90744982906304	27.978358638809368	8.024916399436856	NaN	58.870141272780096	NaN	25.303905109267987	16.508004932769612	NaN	16.814335278798165	36.41747280466768	6.970571058318306	NaN	52.01215000200106	82.45058279581514	NaN	NaN	15.255688018234695	NaN	33.699306801842305	16.755506371040987	18.41924249819723	NaN	NaN	17.047196789633507	NaN	NaN	22.55462190491448	-3.58691778933392	-3.0747035661718893	9.44780073954091	23.220116251757037	13.367327732714424	18.426893499128813	51.4085316242648	60.6494563120026	23.09988263762167	10.048059954622042	15.509146362767762
950	-6.40971983286092	NaN	0.	7.05384424051086	10.001602890988078	18.863555829902502	13.232675719785783	NaN	46.411944856811935	28.36540541023663	8.303923185439656	NaN	59.378691306515876	NaN	25.722524633156556	16.504707372031376	NaN	17.131833252912816	36.36239900723734	7.0611684017467	NaN	52.50470601873982	82.37104760877615	NaN	NaN	15.369245690330514	NaN	33.79430150225271	16.824675459746654	18.475788835109093	NaN	NaN	17.141549430319163	NaN	NaN	22.68352597862849	-3.3627647300153884	-2.8516018045392797	9.488530340424862	23.165469069899714	13.33831803455158	18.591484245730726	51.31520821094843	60.56464203799644	23.045466494164472	10.08712467207286	15.480043710473291
1000	-6.200085621542892	NaN	0.	7.072815340146999	9.967710202513246	18.813172544854947	13.181988637541437	NaN	46.915704419589936	28.75193122995116	8.582647091804295	NaN	59.8860146229576	NaN	26.140592277127123	16.501302002967574	NaN	17.448926511198895	36.30732923385777	7.1516063800810565	NaN	52.99657770238576	82.29159999637689	NaN	NaN	15.482494015200071	NaN	33.88898550423464	16.8934885546894	18.531910419653038	NaN	NaN	17.235739256818253	NaN	NaN	22.81223614172332	-3.1388549620465165	-2.628755523346925	9.528930669016464	23.110831264211498	13.30923887674696	18.75209109081748	51.22200020971286	60.479939076526975	22.991049751489147	10.12580288575498	15.450918346423023
1050	-5.99065506400602	NaN	0.	7.091495417999251	9.933770222054978	18.762718327254724	13.131312814876889	NaN	47.41873305288928	29.137938977939168	8.86108546758326	NaN	60.39208905599387	NaN	26.558110776935052	16.497789249272408	NaN	17.765616982751602	36.25226354054596	7.2418854085293285	NaN	53.4877692128344	82.21223991361838	NaN	NaN	15.595433914856018	NaN	33.98335851459357	16.961947059793964	18.58760931273533	NaN	NaN	17.329766684194126	NaN	NaN	22.94075219897662	-2.915187428236041	-2.4061638257844016	9.569003320515476	23.0562030056343	13.280090732604862	18.90902429579685	51.12890738677197	60.3953472025343	22.936632991159023	10.164097718867247	15.421769435470077
1100	-5.78142744583238	NaN	0.	7.109886243334817	9.8997831517612	18.71219388708652	13.080648307625706	NaN	47.92103526413446	29.523431517706307	9.139235662749167	NaN	60.896892224234115	NaN	26.97508285712627	16.49416953070809	NaN	18.08190658971833	36.19720198244086	7.332005900739133	NaN	53.97828468373851	82.13296731554372	NaN	NaN	15.708066305301967	NaN	34.07742024090677	17.03005237425972	18.64288756748543	NaN	NaN	17.4236321257827	NaN	NaN	23.069073961612894	-2.691761077240977	-2.183825818765324	9.608749883268185	23.00158446286501	13.250874069805855	19.062557549261474	51.035929509078144	60.31086619175081	22.882216786731068	10.202012272723652	15.392596150013857
1150	-5.572402057389845	NaN	0.	7.127989577262381	9.86574919011911	18.66159992337553	13.029995170241035	NaN	48.422615532682265	29.908411696277632	9.41709502819476	NaN	61.40040153100865	NaN	27.3915112310373	16.490443263104808	NaN	18.3977972472987	36.14214461380333	7.42196826879775	NaN	54.468128222508085	82.053782157238	NaN	NaN	15.820392096532482	NaN	34.17117039152336	17.097805892560707	18.69774722925593	NaN	NaN	17.51733599319244	NaN	NaN	23.197201247303482	-2.468574863566619	-1.9617406129273478	9.648171938767387	22.94697580235549	13.22158935040678	19.212933727269945	50.94306634432237	60.226495820701295	22.827801703755856	10.239549626753341	15.363397670000063
1200	-5.3635781938321045	NaN	0.	7.145807172732115	9.831668531955206	18.610937124187494	12.979353455795588	NaN	48.92347830982174	30.2928823441976	9.694660915732923	NaN	61.90259416436861	NaN	27.807398600795203	16.486610858360763	NaN	18.713290863744557	36.08709148801622	7.511772923232126	NaN	54.957303910310394	81.97468439382837	NaN	NaN	15.932412192533073	NaN	34.264608675564304	17.165209004445597	18.75219033562263	NaN	NaN	17.610878696304383	NaN	NaN	23.325133880166547	-2.2456277475665427	-1.7399073226321606	9.687271061652405	22.892377188312572	13.192237030840749	19.360369537153964	50.850317660934145	60.142235866702876	22.773388299777583	10.276712838500625	15.334173182920688
1250	-5.154955155098646	NaN	0.	7.163340774535679	9.797541368435272	18.56020616662867	12.928723215981671	NaN	49.42362801877423	30.676846275530085	9.971930678096664	NaN	62.403447097086044	NaN	28.22274765731764	16.48267272444215	NaN	19.028389340359936	36.03204265758428	7.601420273008872	NaN	55.44581580206995	81.89567398048409	NaN	NaN	16.04412749128022	NaN	34.357734802922394	17.232263094937707	18.80621891638447	NaN	NaN	17.70426064327213	NaN	NaN	23.452871690767118	-2.0229186954426055	-1.518325065965493	9.72604881970907	22.837788782698087	13.162817561917146	19.505059298470485	50.75768322808149	60.058086107865016	22.718977124334053	10.313504943624963	15.304921883813996
1300	-4.946532245914763	NaN	0.	7.180592119306223	9.763367887064383	18.50940771684586	12.878104501111153	NaN	49.923069054693364	31.06030628785838	10.248901668939126	NaN	62.902937086653814	NaN	28.637561080312842	16.47862926538315	NaN	19.343094571501116	35.97699817413423	7.690910725534261	NaN	55.93366792646853	81.81675087241639	NaN	NaN	16.155538884741347	NaN	34.45054848426226	17.29896954433501	18.85983499356358	NaN	NaN	17.797482240521834	NaN	NaN	23.58041451611705	-1.80044667924494	-1.2969929647371101	9.764506773869744	22.783210745228818	13.133331388821635	19.6471780493184	50.66516281567104	59.974046323089524	22.66456871895672	10.34992895590097	15.275642975264558
1350	-4.7383087757915545	NaN	0.	7.197562935518384	9.729148271686908	18.458542430026377	12.827497360115473	NaN	50.42180578466504	31.44326516228517	10.525571242833585	NaN	63.40104067528573	NaN	29.051841538279614	16.474480881285956	NaN	19.657408444576582	35.921958088414726	7.780244686654236	NaN	56.420864285945136	81.73791502487856	NaN	NaN	16.26664725887483	NaN	34.54304943102035	17.365329728210128	18.91304058140525	NaN	NaN	17.890543892752216	NaN	NaN	23.70776219967504	-1.5782106768719664	-1.0759101444808155	9.802646478213292	22.72864323337652	13.10377895111614	19.786884119559662	50.57275619434789	59.89011629207053	22.610163617170624	10.385987867218414	15.246335667403228
1400	-4.53028405902593	NaN	0.	7.214254943488282	9.694882702486504	18.407610950398077	12.77690184054567	NaN	50.91984254770743	31.82572566343258	10.801936755273443	NaN	63.89773418991634	NaN	29.46559168850732	16.470227968320742	NaN	19.971332840047022	35.866922450296364	7.869422560654398	NaN	56.907408856696044	81.65916639316595	NaN	NaN	16.377453493630004	NaN	34.63523735540498	17.431345017410308	18.965837686377956	NaN	NaN	17.983446002934546	NaN	NaN	23.83491459134663	-1.3562096720703787	-0.8550757344544494	9.84046947996511	22.67408640236797	13.074160682738873	19.92432127867373	50.48046313549572	59.80629579529455	22.555762344494447	10.421684647582223	15.216999177907146
1450	-4.322457414700598	NaN	0.	7.230669855373531	9.660571355986118	18.35661391122934	12.726317988572333	NaN	51.41718365477102	32.207690539442105	11.077995562672243	NaN	64.39299374220116	NaN	29.878814177075927	16.465870918725695	NaN	20.28486963142536	35.811891308771685	7.958444750260014	NaN	57.393305588674764	81.58050493261597	NaN	NaN	16.487958462947162	NaN	34.72711197039628	17.497016778057468	19.018228307173317	NaN	NaN	18.076188972312675	NaN	NaN	23.961871547484197	-1.1344426544351531	-0.6344888676398933	9.877977319497102	22.61954040518486	13.04447701200431	20.059620541154292	50.38828341123678	59.72258461404044	22.501365418440468	10.457022245112478	15.187632731999747
1500	-4.114828166684075	NaN	0.	7.2468093751732265	9.626214405047984	18.30555193482906	12.67574584898564	NaN	51.91383338873855	32.5891625219747	11.35374502236365	NaN	64.8867952285165	NaN	30.29151163885594	16.46141012080698	NaN	20.598020685276722	35.75686471195518	8.047311656636019	NaN	57.87855840559209	81.50193059860803	NaN	NaN	16.598163034757544	NaN	34.81867298974622	17.562346371548156	19.070214434706145	NaN	NaN	18.168773200403002	NaN	NaN	24.088632930886973	-0.9129086194095452	-0.41414868074306266	9.9151715303277	22.5650053925639	13.014728361603204	20.192901693909793	50.29621679443181	59.638982530379366	22.446973348514604	10.492003586044417	15.158235562450743
1550	-3.9073956436306823	NaN	0.	7.262675198727961	9.591812018873634	18.2544256325467	12.625185465195344	NaN	52.40979600442503	32.97014432621068	11.629182492601466	NaN	65.37911432995958	NaN	30.703686697508477	16.45684595893877	NaN	20.910787861218456	35.70184270708327	8.13602367938701	NaN	58.36317120491601	81.42344334656363	NaN	NaN	16.708068070983355	NaN	34.909920127978594	17.627335154553574	19.12179805211442	NaN	NaN	18.26119908499448	NaN	NaN	24.215198610801007	-0.6916065682850938	-0.19405431419391198	9.952053639121848	22.51048151299676	12.984915148602575	20.32427459626219	50.20426305868012	59.55548932717487	22.39258663621639	10.52663157472843	15.128806909576145
1600	-3.7001591789805457	NaN	0.	7.278269013719801	9.557364363003886	18.203235604772207	12.574636879230773	NaN	52.9050757285778	33.35063865084981	11.90430533255962	NaN	65.86992651234844	NaN	31.115341965485193	16.45217881356324	NaN	21.223173011920125	35.64682534051434	8.224581216557251	NaN	58.84714785787183	81.34504313194628	NaN	NaN	16.81767442753773	NaN	35.000853100389065	17.69198447901957	19.172981134759283	NaN	NaN	18.353467022148646	NaN	NaN	24.34156846291921	-0.47053550820161455	0.02579508785356678	9.988625165691007	22.455968912730086	12.955037784445723	20.453840292603367	50.11242197831961	59.47210478808282	22.33820577503897	10.560909093630062	15.099346021238254
1650	-3.4931181109596015	NaN	0.	7.293592499672313	9.522871599318849	18.151982440936084	12.524100131740834	NaN	53.399676759876414	33.73064817811125	12.179110902332177	NaN	66.35920702622202	NaN	31.526480044028343	16.44740906119054	NaN	21.535177983103498	35.5918126577287	8.312984664630664	NaN	59.330492209442085	81.2667299102616	NaN	NaN	16.926982954324796	NaN	35.09147162304509	17.75629569216663	19.223765650225054	NaN	NaN	18.44557740619957	NaN	NaN	24.467742369381316	-0.24969445214720298	0.24540037752134497	10.02488762299316	22.401467735765504	12.925096674952222	20.581691969686467	50.02069332842662	59.38882869755146	22.283831250469106	10.594839003330016	15.069852152845662
1700	-3.286271782579583	NaN	0.	7.308647327950545	9.488333886037921	18.100666719509356	12.473575261994004	NaN	53.893603268932736	34.11017557373358	12.453596562933337	NaN	66.84693090684011	NaN	31.937103523170745	16.442537074398835	NaN	21.84680461354258	35.536804703328606	8.40123441853084	NaN	59.81320807836652	81.18850363705718	NaN	NaN	17.0359944952396	NaN	35.181775412785974	17.820270136489903	19.27415355831922	NaN	NaN	18.537530629753906	NaN	NaN	24.593720218773914	-0.0290824189582385	0.4647624032073528	10.060842517132805	22.34697812385961	12.895092220317906	20.70791578427228	49.92907688481614	59.305660840821346	22.229463539987194	10.628424142524148	15.040324567353236
1750	-3.079619541638038	NaN	0.	7.323435161761032	9.453751377719794	18.049289008003573	12.423062307878338	NaN	54.38685939829096	34.489223486974765	12.727759676297419	NaN	67.33307297418335	NaN	32.34721498173578	16.437563221834285	NaN	22.158054735063573	35.48180152103827	8.489330871621037	NaN	60.29529925714218	81.11036426792268	NaN	NaN	17.144709888168155	NaN	35.271764187222885	17.883909149759162	19.324146811072435	NaN	NaN	18.629327083690857	NaN	NaN	24.71950190613043	0.19130156668062293	0.6838820095854863	10.096491347360962	22.292500216523994	12.865024815114898	20.832591581965392	49.83757242404164	59.2226010039254	22.175103113067237	10.661667328023473	15.01076253526214
1800	-2.873160740718312	NaN	0.	7.337957656151802	9.419124225262447	17.997849862970824	12.372561305901469	NaN	54.87944926242748	34.867794550612224	13.001597605278883	NaN	67.81760783295327	NaN	32.75681698733744	16.432487868211037	NaN	22.468930172544912	35.42680315370383	8.577274415704174	NaN	60.77676951202333	81.0323117584898	NaN	NaN	17.25312996498744	NaN	35.36143766473879	17.947214065018848	19.37374735273853	NaN	NaN	18.72096715716219	NaN	NaN	24.845087332931122	0.4114584742364453	0.9027600376056026	10.131835606075164	22.238034151025204	12.834894848291588	20.955793524229577	49.74617972339515	59.139648973688885	22.12075043117685	10.694571354754155	14.981165334619833
1850	-2.6668947371895584	NaN	0.	7.352216458012364	9.384452575903152	17.94634983000372	12.322072291190608	NaN	55.371376947751024	35.24589138094276	13.275107713652325	NaN	68.30050987257222	NaN	33.165912096380254	16.427311374311245	NaN	22.779432743917226	35.37180964329338	8.665065441022834	NaN	61.25762258302155	80.95434606443231	NaN	NaN	17.361255551565367	NaN	35.45079556448851	18.01018621058804	19.422957119794507	NaN	NaN	18.812451237592228	NaN	NaN	24.97047640710309	0.6313892673280087	1.1213973244935214	10.166876778819466	22.183580062384756	12.804702703172634	21.077590637523322	49.654898560907256	59.05680453772938	22.06640594777729	10.727138995757517	14.951532251020057
1900	-2.460820893206739	NaN	0.	7.36621320607372	9.349736573218467	17.894789443735394	12.27159529749253	NaN	55.86264651260257	35.62351657778257	13.548287366112458	NaN	68.78175326718343	NaN	33.57450285405932	16.42203409698505	NaN	23.089564260163375	35.31682103089696	8.752704336259269	NaN	61.73786218390556	80.87646714146604	NaN	NaN	17.469087467760826	NaN	35.53983760639869	18.072826910060453	19.471778040940528	NaN	NaN	18.90377971067787	NaN	NaN	25.0956690430203	0.8510949037258169	1.3397947037510256	10.201616344284439	22.129138083379164	12.774448757458975	21.198047296061716	49.563728715347054	58.97406748445687	22.01207010832341	10.75937300219004	14.921862577602843
1950	-2.254938575710616	NaN	0.	7.379949530908356	9.314976357124245	17.843169227839528	12.221130357173609	NaN	56.35326198725541	36.0006727244673	13.821133928274142	NaN	69.26131197565101	NaN	33.98259179436036	16.416656389150592	NaN	23.39932652531844	35.26183735672654	8.84019148853539	NaN	62.217492002201446	80.79867494534881	NaN	NaN	17.576626527423645	NaN	35.62856351116784	18.135137482304458	19.520212037099938	NaN	NaN	18.994952960388563	NaN	NaN	25.220665161503526	1.0705763353520918	1.557953005155857	10.236055774307173	22.074708344539918	12.744133383227815	21.317223647754396	49.472669966222256	58.891437603073605	21.957743350263705	10.791276103323352	14.892155615054506
2000	-2.0492471564277626	NaN	0.	7.393427054930249	9.280172063875632	17.79148969503031	12.170677501219773	NaN	56.84322737391508	36.37736238785199	14.093644766672357	NaN	69.73915974155993	NaN	34.390181440059614	16.411178599794013	NaN	23.708721336469694	35.20685866011603	8.927527283412772	NaN	62.69651569919247	80.72096943188048	NaN	NaN	17.683873538394604	NaN	35.71697300026626	18.19711924146308	19.568261021419247	NaN	NaN	19.085971368966312	NaN	NaN	25.345464689820385	1.2898345082807776	1.7758730547617232	10.270196533871276	22.020290974153465	12.713756946932639	21.435175991286716	49.38172209377905	58.80891468357429	21.903426103040257	10.822851006544246	14.86241067160766
