# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 -2.71294 0.1963
225 3000 -2.29681 0.191321
225 4000 -2.58241 0.189088
225 5000 -2.61797 0.196638
250 2000 -4.38744 0.197199
250 3000 -3.18106 0.218718
250 4000 -1.57408 0.143392
250 5000 -2.15102 0.204225
275 1000 -3.63564 0.235819
275 2000 -2.82552 0.213904
275 3000 -5.19187 0.240675
275 4000 -3.79134 0.240072
275 5000 -2.41634 0.23884

