# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
200 0 -2.92377 0.237615
200 1000 -1.54191 0.237661
200 2000 -1.51654 0.194912
200 3000 -1.37587 0.167294
225 0 -1.90881 0.263551
225 1000 -1.37829 0.178705
225 2000 -1.01782 0.165431
225 3000 -1.93091 0.291918
250 0 -2.1552 0.275587
250 1000 -1.46596 0.19529
250 2000 -1.98256 0.270738
250 3000 -2.20658 0.308722
275 0 -2.09533 0.317432
275 1000 -0.969272 0.197804
275 2000 -1.67205 0.26053

