175 2000 -2.74055
175 3000 -3.73162
175 4000 -3.68442
175 5000 -3.60567
175 6000 -3.28092
175 7000 -2.41108
175 8000 -4.19909
175 9000 -3.32063
200 3000 -3.21349
200 4000 -3.40768
200 5000 -3.59211
200 6000 -3.4261
200 7000 -3.09018
200 8000 -2.28312
200 9000 -3.19279
225 2000 -3.33434
225 3000 -3.32737
225 4000 -3.91816
225 5000 -5.0798
225 6000 -3.43991
225 7000 -3.76741
225 8000 -3.61585
225 9000 -4.1361
250 2000 -3.07252
250 3000 -2.85348
250 4000 -4.23321
250 5000 -3.7415
250 6000 -3.0768
250 7000 -3.27605
250 8000 -3.98706
250 9000 -6.34466
275 3000 -3.12504
275 4000 -3.02341
275 5000 -2.73775
275 6000 -3.46785
275 7000 -3.22498
275 8000 -3.82061
275 9000 -4.05637
300 4000 -4.66918
300 5000 -3.62408
300 6000 -3.85458
300 7000 -3.95805
300 8000 -2.8902
300 9000 -2.9194
