#T/K Taveraged/K integrand/(eV K^2) rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar v/A^3
20 19.9948855025901 -0.392071817879522 0.111633673678646 -156.506201012974 2.14332540853711 0 8.95787056940048
20.8928571428571 20.8990779767684 -0.358862725097023 0.111605559191725 -156.50608255044 0.323381706051104 0 8.96012714099771
21.7857142857143 21.7854006050401 -0.330239992807517 0.111586976353253 -156.505959358139 1.86264561591352 0 8.96161929179155
22.6785714285714 22.6900791622865 -0.30444574860713 0.111563535951257 -156.50583728392 1.30670141195237 0 8.96350220054789
23.5714285714286 23.5733461017722 -0.282045117565868 0.11154942342828 -156.505713897737 3.12630381649655 0 8.96463620578859
24.4642857142857 24.4656437202198 -0.261885685897118 0.111512006734977 -156.505592889126 -0.183444419659654 0 8.96764419616834
25 24.9852238766631 -0.251094741795888 0.111499227475156 -156.505520127382 0.00970071832002126 0 8.96867200468111
25 25.0052441487376 -0.250660948962721 0.111498209290171 -156.505522483142 19.292165357592 0 8.96875390525358
25 25.0249430018831 -0.250292068307774 0.111504896200981 -156.505520206943 20.4515928955824 0 8.96821605212348
25.3571428571429 25.3795503460716 -0.243349331549779 0.111499270729423 -156.505473956137 -1.77953334479507 0 8.96866852543561
25.5 25.5261075838724 -0.240531939182405 0.111484142943444 -156.505454029301 -17.5934492024825 0 8.96988552450284
25.75 25.7604085234487 -0.236216263498024 0.111486875475872 -156.50541976702 -2.92418981552974 0 8.96966567348479
26 25.9680603421909 -0.232446780642486 0.111466504361576 -156.505381372834 10.0063805480017 0 8.97130492902324
26 25.9964003928867 -0.231923151993128 0.111483414388736 -156.505388031499 29.8925580946801 0 8.96994414355718
26.25 26.2395935563608 -0.227652045835588 0.111462764495483 -156.505348905747 -2.09112630756324 0 8.9716059396726
26.5 26.4747316767566 -0.223627088619829 0.111441631022366 -156.50531855964 -2.83316407476485 0 8.97330728943932
26.5 26.5197739149298 -0.222865268120011 0.111472493894917 -156.505317288843 2.94226956156976 0 8.97082289145411
27 26.9852613990783 -0.215272224091077 0.111440937266371 -156.505246339588 -3.21379936012894 0 8.97336315118887
27 26.9860960043241 -0.215249817409054 0.111468915076341 -156.505256431103 13.6221133705979 0 8.97111090849982
27.1428571428571 27.1506181525327 -0.2126388434215 0.111437121776231 -156.505231028505 -2.26619494785193 0 8.97367038972909
27.25 27.2577096746759 -0.210954444217551 0.11143619723289 -156.505214869989 2.6081830521323 0 8.97374484082676
27.5 27.5088436776359 -0.20716579063641 0.111406539824628 -156.505182040398 -14.062585957286 0 8.97613373123481
28 27.994120313231 -0.200031359583489 0.111435847836207 -156.505113540392 2.82511886353844 0 8.97377297716478
28 28.0079004061853 -0.199820485743279 0.111422792682133 -156.505113019105 -3.08053919437281 0 8.97482441364399
28 28.0382329907466 -0.199391326145978 0.111466858284776 -156.505110448586 47.3017554297955 0 8.97127644384844
28.0357142857143 28.0339956341962 -0.199442592295351 0.111420132551275 -156.505104324112 4.8615514999354 0 8.9750386855787
28.5 28.4772392209067 -0.193263685120147 0.111372526636357 -156.505046363671 -48.5966384489364 0 8.97887504397839
28.75 28.7612134220973 -0.189485788518881 0.111393277710642 -156.505011708464 -2.57545427074384 0 8.97720239992963
28.9285714285714 28.9170764092115 -0.187451381273832 0.111398110813264 -156.504984664281 -2.08522597351162 0 8.97681291630067
29 28.961499386627 -0.186885748483298 0.11136800260373 -156.50497756643 -49.9234782697434 0 8.97923978719637
29 29.0122551975081 -0.186213664087362 0.111403467149331 -156.50497393501 42.478547581595 0 8.97638130651307
29.5 29.4498985203377 -0.180711820716945 0.111375234074208 -156.504906088916 -6.65779909959554 0 8.97865677511136
29.5 29.4986876040594 -0.180131482165387 0.111373655268427 -156.504906919691 2.17589469569596 0 8.97878405436057
29.8214285714286 29.844952250534 -0.175977292283125 0.111365150242398 -156.504861656127 2.40352361231981 0 8.9794697697026
30 29.9722481722245 -0.174488266101904 0.111367252513683 -156.504838220583 -15.6924373971834 0 8.97930026492426
30.25 30.2563772588639 -0.17120428005672 0.111353876830264 -156.50480681983 -1.67843103971981 0 8.9803788468388
30.7142857142857 30.7212271064136 -0.166070804194621 0.111350440832933 -156.50474257397 -3.38256894001893 0 8.98065595896809
31 30.9970781434772 -0.163143001192215 0.111340404241243 -156.504705400324 2.55858118104843 0 8.98146550495082
31 31.0022101623967 -0.163068722427799 0.111319575736077 -156.504703792402 14.1065992714917 0 8.98314598656806
31.6071428571429 31.5904903563954 -0.157063137935927 0.111314002404866 -156.504620794344 1.37417154878601 0 8.98359575970368
31.75 31.7668377360452 -0.155325760079997 0.11131861351952 -156.504600176713 -0.820752581787946 0 8.98322363514387
32 32.0590930404728 -0.152494509190413 0.11130449063169 -156.504563400804 -9.95012254377514 0 8.98436347289014
32.5 32.4880844642226 -0.148510841305366 0.111309695087916 -156.504493831836 -0.53777491573879 0 8.98394339513879
33 32.9612919894273 -0.144265855347915 0.111267076001472 -156.504426813244 -47.491579120063 0 8.98738455198349
33.3928571428571 33.3840223989919 -0.140640745712644 0.111263235380067 -156.50437225817 -0.458261219648339 0 8.98769478151583
34 33.9973822524808 -0.135595569977649 0.111269051123394 -156.504288390922 -1.36825910066352 0 8.98722501813223
34.2857142857143 34.3026325315515 -0.133205445454573 0.111247529916319 -156.504253111263 -3.80963790753638 0 8.98896362689767
35 35.010072513553 -0.127900119139901 0.111239217927108 -156.504150176214 -38.1488486461836 0 8.98963529800502
35.1785714285714 35.1749894285456 -0.126674814504467 0.111214249825701 -156.504131457625 -1.4366664382201 0 8.99165351173286
