# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 -2.25282 0.151757
225 3000 -2.68396 0.190371
225 4000 -2.65918 0.190534
225 5000 -3.00783 0.196574
250 2000 -2.62387 0.16669
250 3000 -2.57216 0.178184
250 4000 -3.67915 0.218652
250 5000 -1.71296 0.12077
275 1000 -2.04064 0.134815
275 2000 -4.51531 0.240674
275 3000 -4.45337 0.239894
275 4000 -1.98584 0.148111
275 5000 -2.50315 0.132588

