# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
200 0 -3.698 0.256077
200 1000 -1.79136 0.249424
200 2000 -1.56442 0.198606
200 3000 -2.97253 0.261377
225 0 -3.25632 0.295005
225 1000 -3.8554 0.294975
225 2000 -1.72569 0.187032
225 3000 -3.08765 0.268398
250 0 -3.6262 0.327847
250 1000 -1.03749 0.162401
250 2000 -2.22333 0.314367
250 3000 -1.36751 0.188679

