175 2000 -2.61357
175 3000 -2.99133
175 4000 -3.7002
175 5000 -3.30175
175 6000 -3.07441
175 7000 -2.39556
175 8000 -2.56436
175 9000 -3.28206
200 3000 -3.14224
200 4000 -2.94902
200 5000 -4.11509
200 6000 -2.80774
200 7000 -2.86867
200 8000 -2.31482
200 9000 -3.63148
225 2000 -3.55183
225 3000 -3.57099
225 4000 -3.26948
225 5000 -4.81233
225 6000 -2.9214
225 7000 -3.02901
225 8000 -3.38794
225 9000 -4.37699
250 2000 -2.64375
250 3000 -2.55137
250 4000 -3.93342
250 5000 -3.01335
250 6000 -3.46252
250 7000 -2.9875
250 8000 -3.80948
250 9000 -4.42667
275 3000 -3.00834
275 4000 -2.60194
275 5000 -2.57134
275 6000 -2.85569
275 7000 -3.90011
275 8000 -3.63626
275 9000 -3.98468
300 4000 -4.28391
300 5000 -3.40972
300 6000 -4.26086
300 7000 -4.08531
300 8000 -2.59985
300 9000 -3.07819
