# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 2.93601 0.183393
225 3000 2.34034 0.196754
225 4000 4.7999 0.14625
225 5000 2.56916 0.148263
250 2000 1.36817 0.216939
250 3000 1.70258 0.167712
250 4000 1.94511 0.218324
250 5000 4.27138 0.135695
275 1000 2.08812 0.153031
275 2000 1.23022 0.240639
275 3000 0.746388 0.238793
275 4000 2.53394 0.208421
275 5000 2.16181 0.239357

