# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 2.27515 0.1911
225 3000 1.81197 0.195752
225 4000 2.23091 0.140527
225 5000 3.18788 0.122557
250 2000 0.482496 0.218783
250 3000 1.83048 0.203252
250 4000 2.19691 0.125861
250 5000 3.40019 0.194562
275 1000 1.02552 0.240079
275 2000 1.2309 0.230035
275 3000 1.82476 0.239732
275 4000 2.5027 0.228784
275 5000 1.284 0.240549

