# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 2.38549 0.188143
225 3000 2.62865 0.190172
225 4000 0.956812 0.196907
225 5000 3.50623 0.178119
250 2000 4.33405 0.18816
250 3000 3.1639 0.111588
250 4000 3.11662 0.122887
250 5000 3.0655 0.215864
275 1000 1.67613 0.150863
275 2000 2.1945 0.238002
275 3000 1.9551 0.228446
275 4000 4.38087 0.140526
275 5000 -0.0541839 0.240675

