# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 1.08465 0.294946
225 3000 0.842721 0.251886
225 4000 1.7782 0.174008
225 5000 1.60052 0.190723
250 2000 0.806462 0.314554
250 3000 0.567368 0.372365
250 4000 1.604 0.273298
250 5000 -0.402659 0.296393
275 3000 2.30042 0.350531
275 4000 2.10581 0.353194
275 5000 2.69783 0.285235

