# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
200 0 -0.0820672 0.124749
200 1000 -0.135919 0.207659
200 2000 0.658592 0.125008
200 3000 0.146957 0.106096
225 0 -0.300041 0.212743
225 1000 0.376773 0.111575
225 2000 0.437719 0.116349
225 3000 0.0325799 0.16083
250 0 -0.0918678 0.21724
250 1000 -0.687073 0.320776
250 2000 -0.296537 0.227568
250 3000 0.235606 0.182133
275 0 0.338375 0.190856
275 1000 -0.000719814 0.18906
275 2000 0.155289 0.177919

