# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 2.32405 0.169459
225 3000 0.497466 0.196894
225 4000 3.20982 0.147303
225 5000 1.97968 0.147866
250 2000 0.399596 0.212451
250 3000 2.30103 0.151982
250 4000 1.48003 0.218249
250 5000 1.39653 0.175395
275 1000 0.7732 0.216307
275 2000 0.460115 0.220092
275 3000 1.17503 0.181306
275 4000 0.189604 0.240617
275 5000 2.59328 0.195656

