# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 0.851905 0.196909
225 3000 2.4526 0.126625
225 4000 2.39981 0.168962
225 5000 2.10841 0.117697
250 2000 1.37279 0.218758
250 3000 2.15829 0.184688
250 4000 1.87995 0.202019
250 5000 1.78412 0.213243
275 1000 -0.640485 0.166313
275 2000 1.13749 0.149427
275 3000 2.86941 0.128184
275 4000 2.05689 0.200296
275 5000 2.16854 0.164356

