# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
200 0 -1.01534 0.236265
200 1000 -0.631086 0.203664
200 2000 -0.702776 0.200796
200 3000 0.0790765 0.155196
225 0 -0.65925 0.205145
225 1000 -1.16843 0.28604
225 2000 -0.0872642 0.168226
225 3000 0.130882 0.185584
250 0 -0.82742 0.133729
250 1000 -0.497524 0.290634
250 2000 -0.776586 0.162027
250 3000 0.12111 0.170686
275 0 -1.05272 0.244708
275 1000 -0.588515 0.232037
275 2000 -1.3514 0.341707

