# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 0.995176 0.223605
225 3000 0.982119 0.221523
225 4000 1.25888 0.307306
225 5000 0.305536 0.222866
250 2000 3.36394 0.192908
250 3000 -0.0317666 0.323745
250 4000 0.391652 0.226658
250 5000 1.78304 0.188022
275 3000 -1.00028 0.406763
275 4000 0.600477 0.379366
275 5000 0.355073 0.329874

