# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 2.10261 0.166595
225 3000 2.97581 0.112463
225 4000 4.14751 0.117
225 5000 3.18947 0.186906
250 2000 1.98525 0.213058
250 3000 1.49712 0.168535
250 4000 2.74621 0.216982
250 5000 2.37864 0.164234
275 1000 1.3958 0.194135
275 2000 2.30107 0.178665
275 3000 -0.578866 0.240537
275 4000 3.11758 0.213686
275 5000 3.45139 0.235995

