# Temperature[K] Pressure[bar] mu_DFT-mu_NNP[meV/molecule] (mu_DFT-mu_NNP)_error[meV/molecule]
225 2000 -1.81225 0.31472
225 3000 -2.25662 0.295048
225 4000 -1.26119 0.27542
225 5000 -1.13608 0.220339
250 2000 -0.353062 0.340929
250 3000 -0.721432 0.301214
250 4000 -0.819212 0.320364
250 5000 -1.26757 0.284669
275 3000 -0.181151 0.351249
275 4000 -0.938223 0.282624
275 5000 -0.467294 0.364072

