#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.119190692039653 -156.492358691541 -157.846542479902 -100 225.276509708209 225 8.38991688769884 -156.464086253559
0.119493221434404 -156.492435260231 274.555190659643 250 224.859338080235 225 8.36867554490486 -156.4619562535
0.119792703398947 -156.492554494293 570.738044562834 600 224.859461211635 225 8.34775384164833 -156.46053806619
0.120185705628103 -156.49268944831 1052.2884482838 950 225.074932500792 225 8.32045703583378 -156.458153411086
0.120532002538241 -156.492823632669 1277.91787768427 1300 224.82588915865 225 8.29655177829416 -156.457167764641
0.120807765373804 -156.492876042253 1672.5274577978 1650 225.055893824952 225 8.27761358639321 -156.455163147897
0.123796012094459 -156.493494448886 4981.68952870427 5000 224.968754042578 225 8.07780463264826 -156.439322190129
0.124624440822981 -156.493553940021 5950.00420633678 6000 224.886619901551 225 8.02410821983483 -156.434705890437
0.125415320148313 -156.493614098622 6988.9416616299 7000 224.837202217892 225 7.97350753334938 -156.42979166124
0.126217457020478 -156.493577646538 7918.13038462638 8000 225.067111673766 225 7.92283431790073 -156.425352347168
0.127061651999801 -156.493556012403 8994.83356335127 9000 224.787317478676 225 7.87019517109352 -156.420335924162
0.127887228377635 -156.493520146459 10047.4351180105 10000 224.799613054062 225 7.81938910308639 -156.415448556147
0.128682646973009 -156.493475361288 10998.643879704 11000 224.919857174208 225 7.77105556594393 -156.411076023646
0.129520003700881 -156.493350900233 11985.0451888908 12000 225.045356474519 225 7.72081509748443 -156.406525173025
0.130367684176391 -156.493189872336 13016.0951762746 13000 225.111516555737 225 7.67061259327865 -156.401795868553
0.131173287857422 -156.493027094207 14031.7000432502 14000 225.017626229343 225 7.62350335448589 -156.397194391524
0.132041138330246 -156.492830472522 15022.5198543929 15000 225.128522008493 225 7.57339729606782 -156.392740473662
0.133005714444432 -156.492527324699 15984.0176039512 16000 225.322039537512 225 7.51847395562684 -156.388417455512
0.133930485361828 -156.492256254751 17100.6020701636 17000 225.109422719336 225 7.46655996428589 -156.383485230366
0.135044180967028 -156.491937944439 17969.6920465826 18000 224.682362961447 225 7.40498400478399 -156.379862959149
0.136231033280543 -156.491523543711 18978.8842031604 19000 225.028710118152 225 7.34047137366036 -156.375502990029
0.137640522374202 -156.490971589815 19969.6699509981 20000 225.223797170904 225 7.26530227254811 -156.371323447832
0.139545369653705 -156.490286066292 20922.5350909442 21000 224.978708973082 225 7.16612813797832 -156.367646238633
