#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.121957241561163 -156.481560694028 188.989958548352 -50 276.141836774747 275 8.19959509742178 -156.445025434725
0.122348374428676 -156.481738708452 297.026613516568 452.380952380952 275.52527845646 275 8.17338198950049 -156.444729438657
0.123154781440364 -156.482110457991 1059.44561696857 954.761904761905 274.420055110284 275 8.11986338089711 -156.441390375226
0.123421494926787 -156.482250864149 1511.5528477764 1457.14285714286 275.573321874736 275 8.10231638008596 -156.439109879715
0.123763775820977 -156.482590609249 2016.86456127657 1888.88888888889 275.013667291062 275 8.07990862727465 -156.436988022865
0.123954990900155 -156.482384746202 2427.44685471952 1959.52380952381 274.633069033822 275 8.06744442267349 -156.434786706459
0.124284918185784 -156.482521360987 2646.86589554949 2361.11111111111 274.394143532866 275 8.04602854953948 -156.433864427238
0.12413537584825 -156.482478304778 2588.45139446811 2461.90476190476 275.116982729745 275 8.0557213700505 -156.434025941769
0.124725196025491 -156.482885781227 2893.68127704768 2833.33333333333 273.820221951461 275 8.01762620437672 -156.433138553958
0.124575140395328 -156.482727547854 2836.32041214828 2964.28571428571 275.460795989718 275 8.02728374880087 -156.433034772541
0.12486777054349 -156.482829609079 3181.47243264106 3305.55555555556 275.128275937207 275 8.0084716468267 -156.43149424867
0.124933479925847 -156.482760896345 3285.13885642582 3466.66666666667 275.055512518076 275 8.00425955151124 -156.430924053623
0.125101652359498 -156.483051533685 3664.02227910522 3777.77777777778 274.996648168429 275 7.99349953529273 -156.429340292316
0.125410252538423 -156.482959759811 3743.29540322986 3969.04761904762 274.057258379039 275 7.97382972890213 -156.429021975167
0.125526084733482 -156.482985251923 4137.79306581672 4250 275.081714008611 275 7.96647168692633 -156.426976206468
0.125762944014968 -156.483026126529 4455.24836535112 4471.42857142857 274.587131734261 275 7.95146780184299 -156.425544600819
0.126166789899697 -156.483172949359 5196.10501992619 4973.80952380952 275.073099105892 275 7.92601603635161 -156.422024658185
0.126447637362901 -156.483201175472 5577.6810622593 5476.19047619048 276.629627834928 275 7.90841189962315 -156.420022971588
0.126776605847172 -156.483346369995 5838.8035773528 5978.57142857143 274.87431855604 275 7.88789061923215 -156.419192535196
0.127241561775628 -156.483418415373 6395.80456930436 6480.95238095238 275.051096752959 275 7.85906732081266 -156.416627746966
0.127512048552725 -156.483453149747 7076.96312507013 6983.33333333333 275.153214757963 275 7.84239616059897 -156.413370818
0.127773659812501 -156.48351798184 7746.46432487926 7485.71428571429 274.551824465187 275 7.82633918029293 -156.410298565528
