#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.0952761800314592 -156.475835017014 -54.5303506276985 -50 262.019021968104 262.5 10.4958028299393 -156.442338566755
0.0948712266478417 -156.47535054238 60.6460495522322 0 262.721717284624 262.5 10.5406036723016 -156.441013421654
0.100240308805657 -156.475129267586 956.463845108733 952.5 262.470354189979 262.5 9.97602672931474 -156.435264417467
0.0998217163377745 -156.475746351853 1005.94677485611 1000 262.932617530619 262.5 10.0178602080556 -156.435491606055
0.100871503349634 -156.474981931471 1038.12077155425 1000 262.45069240928 262.5 9.91360262108778 -156.434649836152
0.102524512288068 -156.475086109663 1483.28365220649 1500 262.164259899926 262.5 9.75376500392659 -156.432184020457
0.103992218953945 -156.474820481527 1955.6194319196 1955 262.532920157498 262.5 9.61610407066003 -156.429165115877
0.104234483663791 -156.474534254645 1966.28209889664 2000 262.583243389184 262.5 9.59375405192687 -156.428836452805
0.104457323416119 -156.474906156842 1991.48355890659 2000 262.553375635013 262.5 9.57328760968123 -156.42908954215
0.106211262502567 -156.475648625971 2503.26993428857 2500 262.624934046987 262.5 9.4151973758511 -156.427008767494
0.107611346808608 -156.475091547156 2985.13540260924 2957.5 262.24797347443 262.5 9.29270034858448 -156.423895189132
