#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.108595556183874 -156.494339668353 -172.028404935415 -100 225.245040089523 225 9.20847993362456 -156.466236489186
0.109193999510803 -156.494373332997 243.114936685839 250 224.896541131858 225 9.15801238602922 -156.463934003291
0.109929811854288 -156.494532087367 618.971839957054 600 225.099283073205 225 9.09671346773065 -156.461941437162
0.110519810304686 -156.494603417868 954.962543283833 950 224.800101051885 225 9.04815161411471 -156.460171259612
0.111081220870968 -156.494692496933 1274.37013586282 1300 225.094513299316 225 9.00242176093476 -156.458457918521
0.111649366156912 -156.494733868779 1624.03765489561 1650 224.809671282957 225 8.95661152786664 -156.456616481617
0.112157707938835 -156.494756488834 1948.40011799695 2000 224.977329876989 225 8.91601672660206 -156.454852548249
0.113570669258248 -156.494862991129 3007.36742486094 3000 224.906015500666 225 8.80509031540622 -156.449284484887
0.114920692167696 -156.494921399138 4057.35032903295 4000 225.089526233523 225 8.70165312388447 -156.443810630509
0.116167663762223 -156.494865519315 4986.53261331551 5000 225.04162296965 225 8.60824748999724 -156.439003106349
0.117302756532104 -156.494857543995 5930.09873379153 6000 225.107143290646 225 8.52494885511336 -156.434227917835
0.118433596313191 -156.494762640141 6895.31579797362 7000 224.738932109452 225 8.44355006627981 -156.429395588381
0.119458139318324 -156.494619315509 8060.57203748284 8000 224.925622679625 225 8.37113323300028 -156.423452448427
0.120510384201278 -156.494442858631 9011.82554172527 9000 224.863310594254 225 8.29804009528161 -156.418722826439
0.121571672887539 -156.494275442136 10014.7660785465 10000 224.886968632554 225 8.22560039068526 -156.41381178357
0.122643545995269 -156.493954027901 10998.3539044474 11000 225.064410996928 225 8.15371075489432 -156.408911705056
0.123654205283427 -156.493739395078 11957.0515603443 12000 225.095401601029 225 8.08706827000269 -156.404309371801
0.12463895063606 -156.493408747246 12941.3930525641 13000 224.945269646262 225 8.02317409523089 -156.39954713594
0.125655712711419 -156.49308106094 14046.6979388908 14000 225.210873881703 225 7.95825337680109 -156.394219741945
0.126596477921446 -156.49275217423 15022.2809781906 15000 225.043856988398 225 7.89911391231994 -156.389621094135
0.127528831298225 -156.492396268308 16015.1696970551 16000 224.868582536376 225 7.84136410425897 -156.38497169911
0.128556613441142 -156.491991241934 17019.2049954951 17000 224.830496571422 225 7.77867410499137 -156.380321723771
0.129540618953325 -156.491504135545 17950.0709644571 18000 225.007920314911 225 7.7195863975323 -156.37595374095
0.130527823355077 -156.491078504071 18919.6826855989 19000 224.916207418734 225 7.66120183648269 -156.371557853133
0.131554402442683 -156.490565283225 20089.7314589164 20000 224.988756275139 225 7.60141797942255 -156.366190120167
0.132551291245173 -156.490084949314 21071.8369788958 21000 224.827119397868 225 7.54424940418238 -156.361822547503
0.133663033783584 -156.489480523115 21989.199691645 22000 224.895279190872 225 7.48150009537503 -156.357750154498
