#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.0879560890183382 -156.488849545263 -70.2393019633487 -100 299.999342759357 300 11.3693095175197 -156.450595498137
0.0892132941665007 -156.489369453239 935.620034032359 905 300.139007661997 300 11.2090917541244 -156.44405800605
0.0904122972367106 -156.489719166643 1943.23861557867 1910 299.424215993491 300 11.0604423354256 -156.437628950321
0.0904639990317513 -156.489756636845 1974.02194776504 2000 299.88310670875 300 11.0541210946137 -156.437402726331
0.0914915292244147 -156.489870079172 2927.89528114214 2915 299.941904884392 300 10.9299736104219 -156.431154668068
0.0915569276129709 -156.489831733105 3021.45090784904 3000 299.972611072254 300 10.9221664168024 -156.430488010207
0.0925527746308694 -156.489863163663 3948.41029673277 3920 299.952478933923 300 10.8046463651503 -156.424493416735
0.0926303733747311 -156.489955807443 4009.9225274283 4000 299.995043168833 300 10.7955950469351 -156.424186545696
0.093525976005011 -156.489905012546 4912.12279263246 4925 299.830348873386 300 10.6922166730067 -156.41839746577
0.0936744825491407 -156.489704317292 5002.09136370955 5000 300.313517111119 300 10.6752658011792 -156.417581310168
0.0945993756574316 -156.489481936294 5876.41342452359 5930 300.237058663071 300 10.5708942902674 -156.411927582909
0.0957764176263456 -156.48865566335 6931.33091993088 6935 300.334476645878 300 10.4409835404506 -156.404694221147
