#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.0723609739204435 -156.50850054876 -9.39148661567222 0 74.9801036501687 75 13.8196039359481 -156.498900973128
0.0733369369130317 -156.50862105597 1005.33700594799 1000 75.0645195932744 75 13.6356935821559 -156.490372606577
0.0742739944114506 -156.508591865843 2004.5274876595 2000 74.9869877446627 75 13.46366259044 -156.482066841557
0.0750803569535552 -156.508480356313 3006.98708774623 3000 74.9523878896798 75 13.3190629423699 -156.473806623436
0.0758733826794389 -156.508288291692 4004.01835486716 4000 75.0411846971936 75 13.1798526002847 -156.465663432658
0.0766188088686412 -156.508019460152 5008.145288228 5000 75.062121811967 75 13.0516255050956 -156.457532461187
0.0773298371440102 -156.50767021766 6004.72759529595 6000 75.1058560016079 75 12.9316191127846 -156.44950870589
0.0779843614578093 -156.507321605792 6983.17656330195 7000 75.0118583807364 75 12.8230837735462 -156.441748040049
0.0786416564473814 -156.506879642905 8016.49557607177 8000 74.9423008105415 75 12.7159071308359 -156.433580023799
0.079273989088558 -156.506386337664 9017.81222934305 9000 74.8873250395252 75 12.6144781093694 -156.425718404244
0.0799279944017526 -156.505785758424 9994.11033552446 10000 75.0165086297592 75 12.5112610104236 -156.418058031874
0.0805447744489286 -156.505202024927 10984.2518649283 11000 75.0793255358678 75 12.4154547187177 -156.410391147948
0.0811939943480318 -156.504495617219 12007.4406084767 12000 74.8811864770286 75 12.3161818559336 -156.402525189522
0.0819103458168617 -156.503632559876 12988.3207333008 13000 74.9616824534237 75 12.2084700049471 -156.394986990621
0.0827169577146535 -156.502594143224 14035.5387827983 14000 75.0279513205556 75 12.0894194809446 -156.38700186302
