LAMMPS data file via write_data, version 5 Jun 2019, timestep = 0

1296 atoms
2 atom types

0.0000000000000000e+00 2.5871698549352999e+01 xlo xhi
0.0000000000000000e+00 2.6314654646515599e+01 ylo yhi
0.0000000000000000e+00 2.6091255276275700e+01 zlo zhi

Masses

1 1.008
2 15.9994

Atoms # atomic

105 1 2.7099130954086128e+00 9.1319147031184631e+00 9.3951107584247033e+00 1 0 0
118 1 3.8023421416676935e+00 1.0257727729195187e+01 1.2419987215490368e+01 1 0 0
122 1 2.7654563262531897e+00 9.1211157571825492e+00 1.2444550641800499e+01 1 0 0
127 1 2.6354526455333924e+00 1.0214378204090135e+01 1.0490383006036851e+01 1 0 0
143 2 2.7372185721013107e+00 1.0101616450489606e+01 9.5255857773317771e+00 1 0 0
144 2 2.8400194606650460e+00 1.0091437638804088e+01 1.2335744293962490e+01 1 0 0
969 1 2.7099215357898343e+00 9.1319028989296456e+00 6.9802646523087786e-01 1 0 1
982 1 3.8023484217164230e+00 1.0257727768072657e+01 3.7229009171854432e+00 1 0 1
986 1 2.7654628579367104e+00 9.1211157013211039e+00 3.7474665096200410e+00 1 0 1
991 1 2.6354605097716632e+00 1.0214369027261375e+01 1.7932967748157267e+00 1 0 1
1007 2 2.7372269052848450e+00 1.0101604936533890e+01 8.2849985955333516e-01 1 0 1
1008 2 2.8400257222561360e+00 1.0091437410591503e+01 3.6386587038625482e+00 1 0 1
393 1 2.7099156746457087e+00 3.6036740023206942e-01 9.3951126125732802e+00 1 1 0
406 1 3.8023426077234928e+00 1.4861739842210675e+00 1.2419992447429612e+01 1 1 0
410 1 2.7654559638185390e+00 3.4956280626787350e-01 1.2444552014489629e+01 1 1 0
415 1 2.6354530734869868e+00 1.4428294275604046e+00 1.0490386564119966e+01 1 1 0
431 2 2.7372195811194802e+00 1.3300691010809498e+00 9.5255892746554576e+00 1 1 0
432 2 2.8400198570420545e+00 1.3198849169696136e+00 1.2335748410951235e+01 1 1 0
