LAMMPS data file via write_data, version 5 Jun 2019, timestep = 0

1080 atoms
2 atom types

0.0000000000000000e+00 2.3021328380491401e+01 xlo xhi
0.0000000000000000e+00 2.2607107744277201e+01 ylo yhi
0.0000000000000000e+00 2.0140152885273299e+01 zlo zhi
-2.6371885292594501e-05 -1.1454889188650499e+01 -2.2640186109235699e-04 xy xz yz

Masses

1 1.008
2 15.9994

Atoms # atomic

607 1 3.3290525693549169e+00 6.4713126217052972e+00 2.2155003142711003e+00 1 0 1
611 1 1.1956652621110191e+00 5.7306588059895454e+00 1.5045348348917598e+00 1 0 1
616 1 4.9618061594187823e+00 2.7165170978004034e+00 6.8724845507572696e-01 1 0 1
632 2 2.2625016861412633e-01 5.1955990769539566e+00 1.3481400066688604e-01 1 0 1
633 2 1.6488285423924627e+00 5.9407174480951026e+00 2.3472430874787431e+00 1 0 1
637 2 4.2861423322697974e+00 6.6812913374256491e+00 2.2347798956629021e+00 1 0 1
715 1 3.3290497199994928e+00 1.0992735233772292e+01 2.2154917450090181e+00 1 0 1
719 1 1.1956634114149673e+00 1.0252076369000848e+01 1.5045289502039081e+00 1 0 1
724 1 4.9617938293841490e+00 7.2379410680154628e+00 6.8725975391067518e-01 1 0 1
740 2 2.2624385808285319e-01 9.7170186238520593e+00 1.3481089245498765e-01 1 0 1
741 2 1.6488276639002153e+00 1.0462135933255015e+01 2.3472364954686142e+00 1 0 1
745 2 4.2861389399837737e+00 1.1202716280252904e+01 2.2347734068690648e+00 1 0 1
1039 1 3.3290560054065628e+00 1.9498903800553147e+00 2.2154825140290151e+00 1 1 1
1043 1 1.1956665249656118e+00 1.2092380702555614e+00 1.5045198448211479e+00 1 1 1
1064 2 2.2625132208173557e-01 6.7417712099955540e-01 1.3479747274500029e-01 1 1 1
1065 2 1.6488307200375318e+00 1.4192965113161429e+00 2.3472275710686183e+00 1 1 1
1069 2 4.2861460579700692e+00 2.1598670961935933e+00 2.2347643905006240e+00 1 1 1
597 1 1.1111300812180440e+00 3.4740326714376959e+00 4.4915035949744757e+00 1 0 1
599 1 1.1344918487822466e+00 4.4702277646110256e+00 3.2755327231341771e+00 1 0 1
609 1 1.1994909287845787e+00 6.7261968191736790e+00 2.7162480060141658e+00 1 0 1
621 1 -9.8960917331055187e-01 4.3840808499725599e+00 3.8585083841229828e+00 1 0 1
644 2 6.8471434720461666e-01 3.6826832606663187e+00 3.6388432232594004e+00 1 0 1
647 2 -1.7770503698674660e+00 4.9322958269935757e+00 4.0404474282131160e+00 1 0 1
705 1 1.1111269796706660e+00 7.9954588482767104e+00 4.4915072084106544e+00 1 0 1
707 1 1.1344892342833925e+00 8.9916509995447509e+00 3.2755331714357574e+00 1 0 1
717 1 1.1994893667542492e+00 1.1247615052807207e+01 2.7162412649092293e+00 1 0 1
