125 0 0.680942337426252 0.5506152170372953
125 1000 0.315381005316473 0.18269592436913012
125 2000 -0.0501807152438247 -0.18522332163374908
125 3000 -0.415741845604601 -0.553142031616722
125 4000 -0.781304599690527 -0.9210631267883276
125 5000 -1.14686346464999 -1.2889796651309038
125 6000 -1.51242489277936 -1.6568983841139893
125 7000 -1.87798836144019 -2.0248202571335847
125 8000 -2.24354954537812 -2.392738751351446
125 9000 -2.60911051722662 -2.7606570777036925
125 10000 -2.97467170116465 -3.1285755905846258
150 0 0.213812903596314 0.19457786267936508
150 1000 -0.0860657667823257 -0.10239811364850385
150 2000 -0.385944467712142 -0.3993742185452277
150 3000 -0.685822978082382 -0.6963500363568587
150 4000 -0.985702255076001 -0.9933266494266946
150 5000 -1.28557901317835 -1.2903010903357377
150 6000 -1.58546270859692 -1.5872818716158918
150 7000 -1.88533751682531 -1.8842534720762754
150 8000 -2.18521583073319 -2.1812295290062695
150 9000 -2.48509292368445 -2.4782045654626907
150 10000 -2.7849753981464 -2.7751842135851383
175 0 0.292367765836778 0.2905905834954897
175 1000 -0.0291699823762643 -0.030983597933193767
175 2000 -0.350707500863431 -0.35255759044075324
175 3000 -0.672245339496284 -0.6741317883604634
175 4000 -0.99378370530039 -0.9957062240952742
175 5000 -1.31531936877014 -1.317278498406434
175 6000 -1.63685716708566 -1.6388531939003714
175 7000 -1.95839517749066 -1.9604279952448873
175 8000 -2.27993297580618 -2.2820026907388247
175 9000 -2.6014713740972 -2.6035753716581778
175 10000 -2.92300917241273 -2.9251500191860544
200 0 0.149617307955997 0.2072602096513567
200 1000 -0.148197701037248 -0.09102509453287191
200 2000 -0.446012329187713 -0.3893099050765758
200 3000 -0.743827908879548 -0.6875957535270731
200 4000 -1.04164272677463 -0.9858812275058778
200 5000 -1.33945751723793 -1.2841661069677803
200 6000 -1.63727162227181 -1.5824499731507222
200 7000 -1.9350873266118 -1.8807361610051379
200 8000 -2.23290180999488 -2.1790213155422533
200 9000 -2.53071522961211 -2.4773041655365624
200 10000 -2.82853343076447 -2.7755937668001147
225 0 -0.0810552337692232 0.0762370653858924
225 1000 -0.344024719191631 -0.19095663138173893
225 2000 -0.606993606465384 -0.4581500471877851
225 3000 -0.869963991586556 -0.7253449408442854
225 4000 -1.13293350882577 -0.9925380034808031
225 5000 -1.39590425622664 -1.2597333319302493
225 6000 -1.65887264389761 -1.5269254699036627
225 7000 -1.92184064368278 -1.7941197389423147
225 8000 -2.18481002383845 -2.0613125298273776
225 9000 -2.4477795538713 -2.328506342050909
225 10000 -2.7107481536321 -2.5956986064490843
250 0 -0.412455150481364 -0.279625186880891
250 1000 -0.625061215966655 -0.4882081958420025
250 2000 -0.837668934693751 -0.6967924235825732
250 3000 -1.05027503131219 -0.9053744421920925
250 4000 -1.26288360189503 -1.1139598119643548
250 5000 -1.47548957285339 -1.3225416036781739
250 6000 -1.68809577228454 -1.53112375337282
250 7000 -1.90070424005534 -1.739709035911201
250 8000 -2.11331021101368 -1.9482908577803006
250 9000 -2.32591890725689 -2.156876488012443
250 10000 -2.53852487821524 -2.365458309881543
275 0 -0.441986505100139 -0.35499306561228405
275 1000 -0.652106244336352 -0.5653444571611167
275 2000 -0.862223612420032 -0.7756925947913047
275 3000 -1.07234489681782 -0.9860447926878553
275 4000 -1.28246191784946 -1.1963931752141366
275 5000 -1.49258309943455 -1.4067452362824047
275 6000 -1.70270162479376 -1.6170962451956699
275 7000 -1.91282030956678 -1.827444927977188
275 8000 -2.12293983925111 -2.0377967036913804
275 9000 -2.3330596534665 -2.248146978340485
275 10000 -2.5431763381327 -2.4584953506004568
300 0 -0.688523231042164 -0.693385049259434
300 1000 -0.844467298012983 -0.842872337547631
300 2000 -1.00040953390811 -0.9923569469658833
300 3000 -1.1563554204949 -1.1418454773109419
300 4000 -1.31229842238336 -1.2913327381558297
300 5000 -1.46824303311447 -1.4408188954336447
300 6000 -1.62418603500295 -1.5903061153369065
300 7000 -1.78012942477739 -1.7397912036757028
300 8000 -1.93607174124901 -1.8892775120514707
300 9000 -2.09201513102229 -2.0387625705879966
300 10000 -2.24796101760989 -2.188251133644997
325 0 -0.480369825243313 -0.456442859772232
325 1000 -0.589463637528244 -0.558295729883394
325 2000 -0.698557527630377 -0.6601487710774832
325 3000 -0.80765142397301 -0.7620024592351021
325 4000 -0.916742925394651 -0.8638527501662266
325 5000 -1.02583734004286 -0.9657067987720505
325 6000 -1.13493335446052 -1.067561016235306
325 7000 -1.24402520832418 -1.169411542239713
325 8000 -1.35311955900016 -1.2712655177740455
325 9000 -1.46221291719182 -1.3731187323267429
325 10000 -1.57130477105536 -1.4749692530110856
