125 0 4.61915285624718 4.463022845295126
125 1000 4.68170837787291 4.5253408932297345
125 2000 4.74426449947489 4.587656784103514
125 3000 4.80682290579912 4.649976218337242
125 4000 4.8693761427017 4.712290928411744
125 5000 4.93193348525995 4.774607949533505
125 6000 4.99449189158505 4.836927320753637
125 7000 5.05704801318813 4.899243354113663
125 8000 5.11960125009714 4.9615579217019175
125 9000 5.18215965641246 5.023877355935646
125 10000 5.24471577801597 5.086193513325745
150 0 3.96880275782073 3.8868943346863025
150 1000 3.99753970989255 3.9054937759982247
150 2000 4.02627377726582 3.92409195703822
150 3000 4.05500807311147 3.942690464199181
150 4000 4.0837450251832 3.9612899171497915
150 5000 4.11247909255636 3.9798880865510986
150 6000 4.14121315992992 3.9984864876995596
150 7000 4.16994886819752 4.0170848178525596
150 8000 4.19868295841838 4.035682984770549
150 9000 4.22741702579147 4.05428115913891
150 10000 4.25615397786331 4.072880656792794
175 0 3.27130156112335 3.1825050305368463
175 1000 3.29485992562336 3.1927129022341862
175 2000 3.31842507536837 3.2029269372660503
175 3000 3.34198357695163 3.2131350150961198
175 4000 3.3655457963039 3.2233478285207933
175 5000 3.38910665761617 3.233559139314724
175 6000 3.412666471545 3.2437684889538065
175 7000 3.43622878228625 3.253981206446357
175 8000 3.45979003148445 3.2641904627382363
175 9000 3.48335142833657 3.274402084070014
175 10000 3.50691116367022 3.284611901148045
200 0 2.85581835821322 2.7924967435643433
200 1000 2.81028348729523 2.751456296608825
200 2000 2.76475115888399 2.710419267335481
200 3000 2.71921213661658 2.6693762954450597
200 4000 2.67367999098319 2.62833956403677
200 5000 2.6281451200652 2.587299085574454
200 6000 2.58260864030456 2.5462597780144174
200 7000 2.5370762661989 2.5052226872737826
200 8000 2.49154162375319 2.4641825068347956
200 9000 2.44600400163113 2.4231414477554316
200 10000 2.40047050154683 2.3821029006248837
225 0 2.33590672170676 2.3167783284221466
225 1000 2.30251292318357 2.3063514537031735
225 2000 2.26911646791745 2.2959208343407234
225 3000 2.23572257800536 2.2854938205442457
225 4000 2.20232630551701 2.275063485156096
225 5000 2.16893227852159 2.264636272677469
225 6000 2.13553886788433 2.2542072307725207
225 7000 2.102144840889 2.2437801770933445
225 8000 2.06874825708347 2.2333496730319267
225 9000 2.03535474703017 2.222922919373092
225 10000 2.00196129697449 2.212495918360288
250 0 1.90536156528166 1.9456796924276887
250 1000 1.68901984684621 1.803053614583312
250 2000 1.47267440917734 1.660423417945729
250 3000 1.25633146832066 1.517796662888263
250 4000 1.03998603065172 1.375166520109115
250 5000 0.823641935916072 1.2325392472468872
250 6000 0.607296498247131 1.0899090431587233
250 7000 0.390951060578337 0.9472789061988669
250 8000 0.17460880513867 0.8046531387328557
250 9000 -0.0417366325304531 0.6620229503980912
250 10000 -0.258079573387173 0.519396260764457
275 0 -0.173013007702581 0.6751680662240661
275 1000 0.803073789634286 1.1140341887846479
275 2000 1.7791605869712 1.5529002078892868
275 3000 2.75524511596837 1.991763121542173
275 4000 3.73133556892658 2.430631103830134
275 5000 4.70741233988768 2.8694912241569304
275 6000 5.68350620694702 3.3083591010771336
275 7000 6.65960257082104 3.7472304568303576
275 8000 7.6356678029929 4.186085202131808
275 9000 8.61176167005629 4.6249530746445
275 10000 9.58785574921394 5.063821057208697
300 0 1.31632611642447 1.220856431527877
300 1000 1.17893113855812 1.078349839578964
300 2000 1.04153841043422 0.9358466669808929
300 3000 0.904141316319778 0.7933372866639872
300 4000 0.766747782783875 0.6508335646942758
300 5000 0.629351463965764 0.5083263390863154
300 6000 0.491954369851324 0.36581687809135394
300 7000 0.354560634386564 0.22331316774614926
300 8000 0.217165738453975 0.08080700424320991
300 9000 0.0797694196359178 -0.06170026503953041
300 10000 -0.0576251776662868 -0.20420624205792542
